order_id,customer_id,order_date,required_date,sales_channel,order_status,payment_status
ORD-00000337,CUST-001614,2025-09-17,2025-09-17,Direct,Completed,Paid
ORD-00000338,CUST-003162,2025-09-15,2025-09-15,Online,Completed,Pending
ORD-00000339,CUST-001635,2024-11-11,2024-11-11,Distributor,Completed,Paid
ORD-00000340,CUST-003838,2024-11-02,2024-11-02,Online,Completed,Paid
ORD-00000341,CUST-001117,2026-05-01,2026-05-01,Distributor,Completed,Pending
ORD-00000342,CUST-004691,2025-05-13,2025-05-13,Retail,Completed,Partial
ORD-00000343,CUST-003620,2025-08-14,2025-08-14,Direct,Completed,Paid
ORD-00000344,CUST-003398,2025-06-20,2025-06-20,Distributor,Cancelled,Pending
ORD-00000345,CUST-001235,2025-05-09,2025-05-09,Online,Completed,Paid
ORD-00000346,CUST-004843,2025-07-13,2025-07-13,Direct,Completed,Pending
ORD-00000347,CUST-000399,2026-02-08,2026-02-08,Direct,Cancelled,Paid
ORD-00000348,CUST-004595,2025-02-25,2025-02-25,Direct,Completed,Pending
ORD-00000349,CUST-000016,2025-08-06,2025-08-06,Distributor,Completed,Partial
ORD-00000350,CUST-000556,2025-02-10,2025-02-10,Retail,Completed,Partial
ORD-00000351,CUST-002464,2026-01-07,2026-01-07,Distributor,Completed,Paid
ORD-00000352,CUST-002468,2025-10-27,2025-10-27,Direct,Completed,Paid
ORD-00000353,CUST-002255,2025-01-30,2025-01-30,Retail,Cancelled,Paid
ORD-00000354,CUST-003098,2025-12-07,2025-12-07,Direct,Completed,Partial
ORD-00000355,CUST-002775,2024-09-07,2024-09-07,Direct,Completed,Partial
ORD-00000356,CUST-003379,2026-08-03,2026-08-03,Distributor,Pending,Partial
ORD-00000357,CUST-003529,2026-08-10,2026-08-10,Online,Completed,Pending
ORD-00000358,CUST-002877,2026-06-28,2026-06-28,Distributor,Cancelled,Pending
ORD-00000359,CUST-003277,2026-04-12,2026-04-12,Distributor,Completed,Paid
ORD-00000360,CUST-001462,2026-03-23,2026-03-23,Retail,Completed,Pending
ORD-00000361,CUST-002076,2025-07-25,2025-07-25,Online,Completed,Paid
ORD-00000362,CUST-003062,2024-12-22,2024-12-22,Distributor,Completed,Partial
ORD-00000363,CUST-002311,2026-05-09,2026-05-09,Retail,Completed,Pending
ORD-00000364,CUST-000348,2025-11-05,2025-11-05,Direct,Cancelled,Pending
ORD-00000365,CUST-004569,2024-10-03,2024-10-03,Online,Completed,Paid
ORD-00000366,CUST-004720,2025-03-15,2025-03-15,Online,Completed,Paid
ORD-00000367,CUST-002932,2025-01-24,2025-01-24,Retail,Cancelled,Paid
ORD-00000368,CUST-003811,2025-08-06,2025-08-06,Distributor,Completed,Paid
ORD-00000369,CUST-003669,2026-04-04,2026-04-04,Distributor,Completed,Pending
ORD-00000370,CUST-001983,2025-04-10,2025-04-10,Direct,Cancelled,Partial
ORD-00000371,CUST-004302,2025-05-31,2025-05-31,Online,Completed,Partial
ORD-00000372,CUST-003176,2024-10-03,2024-10-03,Retail,Completed,Partial
ORD-00000373,CUST-003848,2025-07-14,2025-07-14,Online,Completed,Partial
ORD-00000374,CUST-004228,2024-08-27,2024-08-27,Direct,Cancelled,Partial
ORD-00000375,CUST-001148,2026-01-14,2026-01-14,Retail,Completed,Paid
ORD-00000376,CUST-003792,2025-11-24,2025-11-24,Distributor,Completed,Paid
ORD-00000377,CUST-000460,2025-12-07,2025-12-07,Distributor,Completed,Paid
ORD-00000378,CUST-004905,2025-02-11,2025-02-11,Online,Completed,Paid
ORD-00000379,CUST-004537,2025-08-29,2025-08-29,Distributor,Completed,Partial
ORD-00000380,CUST-002866,2025-11-26,2025-11-26,Retail,Completed,Paid
ORD-00000381,CUST-004347,2025-12-03,2025-12-03,Online,Completed,Pending
ORD-00000382,CUST-001457,2025-07-11,2025-07-11,Direct,Completed,Pending
ORD-00000383,CUST-001896,2025-06-29,2025-06-29,Online,Pending,Paid
ORD-00000384,CUST-003452,2024-12-11,2024-12-11,Online,Completed,Pending
ORD-00000385,CUST-003098,2024-11-17,2024-11-17,Direct,Completed,Pending
ORD-00000386,CUST-004752,2024-10-24,2024-10-24,Distributor,Pending,Paid
ORD-00000387,CUST-002570,2024-11-20,2024-11-20,Distributor,Completed,Pending
ORD-00000388,CUST-001325,2026-04-24,2026-04-24,Retail,Completed,Paid
ORD-00000389,CUST-004409,2024-12-06,2024-12-06,Distributor,Cancelled,Paid
ORD-00000390,CUST-002650,2026-02-11,2026-02-11,Online,Completed,Partial
ORD-00000391,CUST-000935,2025-12-22,2025-12-22,Direct,Completed,Paid
ORD-00000392,CUST-002270,2026-03-30,2026-03-30,Direct,Completed,Paid
ORD-00000393,CUST-000142,2026-01-04,2026-01-04,Distributor,Completed,Paid
ORD-00000394,CUST-001511,2025-05-18,2025-05-18,Online,Completed,Paid
ORD-00000395,CUST-003213,2026-01-17,2026-01-17,Distributor,Completed,Paid
ORD-00000396,CUST-000998,2026-04-09,2026-04-09,Online,Cancelled,Partial
ORD-00000397,CUST-004999,2025-08-21,2025-08-21,Distributor,Completed,Paid
ORD-00000398,CUST-001291,2025-03-03,2025-03-03,Retail,Completed,Partial
ORD-00000399,CUST-001415,2025-03-15,2025-03-15,Direct,Cancelled,Paid
ORD-00000400,CUST-002805,2024-11-27,2024-11-27,Retail,Completed,Paid
ORD-00000401,CUST-000278,2025-12-07,2025-12-07,Online,Cancelled,Paid
ORD-00000402,CUST-001436,2025-02-19,2025-02-19,Direct,Completed,Pending
ORD-00000403,CUST-003323,2025-07-22,2025-07-22,Online,Completed,Paid
ORD-00000404,CUST-001299,2026-06-18,2026-06-18,Distributor,Pending,Paid
ORD-00000405,CUST-003459,2025-12-29,2025-12-29,Distributor,Completed,Paid
ORD-00000406,CUST-000396,2025-06-18,2025-06-18,Direct,Cancelled,Paid
ORD-00000407,CUST-001630,2026-02-06,2026-02-06,Retail,Pending,Paid
ORD-00000408,CUST-004500,2025-10-18,2025-10-18,Direct,Pending,Partial
ORD-00000409,CUST-003774,2025-08-09,2025-08-09,Distributor,Completed,Paid
ORD-00000410,CUST-000180,2025-02-19,2025-02-19,Direct,Pending,Paid
ORD-00000411,CUST-004762,2026-08-22,2026-08-22,Distributor,Cancelled,Paid
ORD-00000412,CUST-001290,2024-09-03,2024-09-03,Online,Completed,Partial
ORD-00000413,CUST-000390,2026-05-11,2026-05-11,Direct,Pending,Partial
ORD-00000414,CUST-001339,2025-11-02,2025-11-02,Online,Cancelled,Pending
ORD-00000415,CUST-004679,2025-02-26,2025-02-26,Online,Completed,Paid
ORD-00000416,CUST-002882,2026-07-17,2026-07-17,Online,Pending,Paid
ORD-00000417,CUST-000511,2026-03-22,2026-03-22,Retail,Pending,Pending
ORD-00000418,CUST-002050,2026-02-04,2026-02-04,Distributor,Completed,Pending
ORD-00000419,CUST-003396,2024-10-30,2024-10-30,Retail,Completed,Paid
ORD-00000420,CUST-004743,2025-08-25,2025-08-25,Retail,Cancelled,Paid
ORD-00000421,CUST-001157,2025-03-11,2025-03-11,Online,Cancelled,Paid
ORD-00000422,CUST-000970,2025-01-23,2025-01-23,Online,Pending,Paid
ORD-00000423,CUST-001620,2024-09-19,2024-09-19,Retail,Cancelled,Paid
ORD-00000424,CUST-001535,2026-07-15,2026-07-15,Direct,Completed,Paid
ORD-00000425,CUST-001633,2026-03-31,2026-03-31,Direct,Completed,Paid
ORD-00000426,CUST-002858,2024-09-30,2024-09-30,Retail,Pending,Paid
ORD-00000427,CUST-002584,2026-02-20,2026-02-20,Retail,Cancelled,Pending
ORD-00000428,CUST-001775,2024-12-03,2024-12-03,Distributor,Cancelled,Paid
ORD-00000429,CUST-001418,2026-05-15,2026-05-15,Distributor,Pending,Paid
ORD-00000430,CUST-001953,2025-01-27,2025-01-27,Distributor,Completed,Partial
ORD-00000431,CUST-004888,2026-06-02,2026-06-02,Direct,Completed,Paid
ORD-00000432,CUST-001021,2025-04-25,2025-04-25,Distributor,Cancelled,Paid
ORD-00000433,CUST-001466,2026-03-31,2026-03-31,Online,Completed,Paid
ORD-00000434,CUST-000960,2025-09-25,2025-09-25,Distributor,Completed,Pending
ORD-00000435,CUST-001518,2025-05-28,2025-05-28,Direct,Completed,Partial
ORD-00000436,CUST-002166,2025-01-27,2025-01-27,Retail,Cancelled,Pending
ORD-00000437,CUST-003548,2026-05-15,2026-05-15,Retail,Cancelled,Partial
ORD-00000438,CUST-001643,2025-12-22,2025-12-22,Online,Cancelled,Paid
ORD-00000439,CUST-002208,2025-12-18,2025-12-18,Direct,Completed,Partial
ORD-00000440,CUST-002451,2026-04-10,2026-04-10,Direct,Completed,Paid
ORD-00000441,CUST-004608,2025-01-23,2025-01-23,Retail,Completed,Pending
ORD-00000442,CUST-002028,2026-03-07,2026-03-07,Online,Completed,Paid
ORD-00000443,CUST-000664,2025-11-11,2025-11-11,Direct,Cancelled,Partial
ORD-00000444,CUST-004167,2026-07-22,2026-07-22,Online,Completed,Paid
ORD-00000445,CUST-001737,2025-02-03,2025-02-03,Retail,Completed,Partial
ORD-00000446,CUST-002232,2025-10-08,2025-10-08,Online,Completed,Paid
ORD-00000447,CUST-002721,2025-03-08,2025-03-08,Online,Completed,Pending
ORD-00000448,CUST-000434,2026-05-30,2026-05-30,Online,Completed,Paid
ORD-00000449,CUST-004374,2026-04-29,2026-04-29,Distributor,Cancelled,Partial
ORD-00000450,CUST-001763,2025-06-13,2025-06-13,Online,Pending,Pending
ORD-00000451,CUST-000559,2024-10-01,2024-10-01,Direct,Completed,Partial
ORD-00000452,CUST-004733,2026-01-27,2026-01-27,Retail,Completed,Pending
ORD-00000453,CUST-002341,2026-03-04,2026-03-04,Online,Completed,Pending
ORD-00000454,CUST-002627,2024-09-26,2024-09-26,Direct,Pending,Pending
ORD-00000455,CUST-001845,2026-05-17,2026-05-17,Retail,Cancelled,Pending
ORD-00000456,CUST-002253,2025-09-04,2025-09-04,Distributor,Pending,Paid
ORD-00000457,CUST-003745,2024-09-10,2024-09-10,Online,Completed,Paid
ORD-00000458,CUST-004348,2026-04-29,2026-04-29,Online,Completed,Paid
ORD-00000459,CUST-004114,2024-10-12,2024-10-12,Distributor,Pending,Pending
ORD-00000460,CUST-001621,2026-05-11,2026-05-11,Online,Completed,Paid
ORD-00000461,CUST-000126,2026-06-30,2026-06-30,Direct,Completed,Partial
ORD-00000462,CUST-003299,2025-03-02,2025-03-02,Online,Pending,Paid
ORD-00000463,CUST-000844,2025-01-22,2025-01-22,Online,Completed,Paid
ORD-00000464,CUST-002070,2026-08-20,2026-08-20,Distributor,Completed,Partial
ORD-00000465,CUST-000047,2025-12-25,2025-12-25,Online,Cancelled,Pending
ORD-00000466,CUST-001586,2026-06-17,2026-06-17,Online,Pending,Pending
ORD-00000467,CUST-002047,2025-08-29,2025-08-29,Online,Completed,Partial
ORD-00000468,CUST-002093,2024-11-25,2024-11-25,Distributor,Completed,Partial
ORD-00000469,CUST-000091,2025-05-01,2025-05-01,Distributor,Completed,Partial
ORD-00000470,CUST-002230,2025-03-09,2025-03-09,Retail,Cancelled,Paid
ORD-00000471,CUST-004160,2026-05-01,2026-05-01,Direct,Completed,Paid
ORD-00000472,CUST-001020,2025-03-14,2025-03-14,Direct,Completed,Paid
ORD-00000473,CUST-003286,2025-07-16,2025-07-16,Online,Completed,Pending
ORD-00000474,CUST-002382,2025-07-22,2025-07-22,Retail,Pending,Paid
ORD-00000475,CUST-004305,2025-09-21,2025-09-21,Distributor,Cancelled,Partial
ORD-00000476,CUST-000320,2026-03-07,2026-03-07,Direct,Completed,Pending
ORD-00000477,CUST-001229,2026-06-21,2026-06-21,Distributor,Cancelled,Pending
ORD-00000478,CUST-001425,2026-01-14,2026-01-14,Direct,Cancelled,Paid
ORD-00000479,CUST-002062,2025-05-22,2025-05-22,Online,Completed,Partial
ORD-00000480,CUST-003854,2025-11-06,2025-11-06,Online,Completed,Pending
ORD-00000481,CUST-003452,2025-05-29,2025-05-29,Retail,Completed,Partial
ORD-00000482,CUST-000472,2025-07-08,2025-07-08,Online,Completed,Paid
ORD-00000483,CUST-001483,2026-03-07,2026-03-07,Distributor,Cancelled,Partial
ORD-00000484,CUST-000278,2025-12-04,2025-12-04,Online,Cancelled,Paid
ORD-00000485,CUST-004204,2025-06-21,2025-06-21,Online,Completed,Paid
ORD-00000486,CUST-003095,2024-12-13,2024-12-13,Direct,Completed,Partial
ORD-00000487,CUST-003843,2024-12-12,2024-12-12,Distributor,Completed,Pending
ORD-00000488,CUST-003069,2024-10-14,2024-10-14,Retail,Completed,Pending
ORD-00000489,CUST-001210,2025-04-11,2025-04-11,Distributor,Completed,Paid
ORD-00000490,CUST-004381,2025-09-10,2025-09-10,Retail,Completed,Partial
ORD-00000491,CUST-000404,2025-03-02,2025-03-02,Retail,Completed,Paid
ORD-00000492,CUST-003546,2026-08-12,2026-08-12,Retail,Completed,Pending
ORD-00000493,CUST-004439,2025-01-30,2025-01-30,Retail,Completed,Paid
ORD-00000494,CUST-004241,2025-09-08,2025-09-08,Online,Completed,Partial
ORD-00000495,CUST-001806,2025-05-19,2025-05-19,Direct,Completed,Pending
ORD-00000496,CUST-004389,2025-03-14,2025-03-14,Online,Pending,Paid
ORD-00000497,CUST-004061,2025-02-22,2025-02-22,Distributor,Cancelled,Paid
ORD-00000498,CUST-002431,2026-01-20,2026-01-20,Direct,Completed,Paid
ORD-00000499,CUST-001231,2025-03-07,2025-03-07,Retail,Completed,Paid
ORD-00000500,CUST-002103,2025-05-08,2025-05-08,Distributor,Pending,Paid
ORD-00000501,CUST-000228,2025-06-16,2025-06-16,Retail,Pending,Paid
ORD-00000502,CUST-000205,2024-11-10,2024-11-10,Distributor,Completed,Paid
ORD-00000503,CUST-004081,2025-10-25,2025-10-25,Retail,Completed,Pending
ORD-00000504,CUST-003463,2025-08-27,2025-08-27,Retail,Completed,Partial
ORD-00000505,CUST-004208,2026-08-22,2026-08-22,Online,Completed,Pending
ORD-00000506,CUST-001359,2025-10-02,2025-10-02,Distributor,Cancelled,Partial
ORD-00000507,CUST-001969,2024-11-04,2024-11-04,Direct,Pending,Paid
ORD-00000508,CUST-004302,2025-04-03,2025-04-03,Distributor,Pending,Pending
ORD-00000509,CUST-003799,2025-07-05,2025-07-05,Retail,Completed,Paid
ORD-00000510,CUST-000648,2026-03-09,2026-03-09,Direct,Completed,Partial
ORD-00000511,CUST-003246,2024-12-23,2024-12-23,Online,Cancelled,Paid
ORD-00000512,CUST-002996,2025-05-16,2025-05-16,Distributor,Completed,Pending
ORD-00000513,CUST-004591,2026-02-04,2026-02-04,Distributor,Completed,Paid
ORD-00000514,CUST-000663,2026-05-21,2026-05-21,Distributor,Completed,Partial
ORD-00000515,CUST-002594,2024-10-17,2024-10-17,Online,Completed,Partial
ORD-00000516,CUST-000418,2025-02-03,2025-02-03,Direct,Cancelled,Partial
ORD-00000517,CUST-001327,2025-06-01,2025-06-01,Distributor,Completed,Paid
ORD-00000518,CUST-000511,2025-11-05,2025-11-05,Direct,Completed,Pending
ORD-00000519,CUST-004077,2025-03-11,2025-03-11,Distributor,Completed,Paid
ORD-00000520,CUST-003504,2026-03-01,2026-03-01,Retail,Completed,Partial
ORD-00000521,CUST-000649,2025-01-30,2025-01-30,Retail,Completed,Paid
ORD-00000522,CUST-002565,2026-03-01,2026-03-01,Retail,Completed,Pending
ORD-00000523,CUST-004231,2025-10-01,2025-10-01,Distributor,Completed,Partial
ORD-00000524,CUST-002044,2025-07-25,2025-07-25,Distributor,Completed,Partial
ORD-00000525,CUST-003885,2025-10-27,2025-10-27,Direct,Completed,Paid
ORD-00000526,CUST-003965,2025-02-08,2025-02-08,Direct,Pending,Partial
ORD-00000527,CUST-000224,2026-03-04,2026-03-04,Retail,Cancelled,Partial
ORD-00000528,CUST-002221,2026-07-29,2026-07-29,Direct,Completed,Paid
ORD-00000529,CUST-001698,2026-07-18,2026-07-18,Direct,Completed,Pending
ORD-00000530,CUST-004279,2025-07-19,2025-07-19,Distributor,Pending,Paid
ORD-00000531,CUST-004516,2025-10-03,2025-10-03,Retail,Completed,Partial
ORD-00000532,CUST-001485,2026-04-25,2026-04-25,Direct,Cancelled,Paid
ORD-00000533,CUST-003574,2025-12-01,2025-12-01,Retail,Cancelled,Pending
ORD-00000534,CUST-000561,2025-03-19,2025-03-19,Distributor,Cancelled,Paid
ORD-00000535,CUST-004208,2026-02-19,2026-02-19,Retail,Completed,Paid
ORD-00000536,CUST-004132,2026-08-12,2026-08-12,Retail,Completed,Pending
ORD-00000537,CUST-002714,2025-06-22,2025-06-22,Retail,Pending,Partial
ORD-00000538,CUST-000649,2026-07-30,2026-07-30,Retail,Pending,Pending
ORD-00000539,CUST-004521,2025-03-18,2025-03-18,Retail,Completed,Paid
ORD-00000540,CUST-003250,2026-04-20,2026-04-20,Distributor,Completed,Partial
ORD-00000541,CUST-003504,2025-07-03,2025-07-03,Direct,Cancelled,Paid
ORD-00000542,CUST-004514,2024-11-27,2024-11-27,Retail,Completed,Paid
ORD-00000543,CUST-003246,2024-11-23,2024-11-23,Retail,Completed,Partial
ORD-00000544,CUST-002133,2025-11-18,2025-11-18,Distributor,Completed,Partial
ORD-00000545,CUST-001250,2026-01-20,2026-01-20,Retail,Completed,Paid
ORD-00000546,CUST-004982,2024-09-09,2024-09-09,Retail,Pending,Pending
ORD-00000547,CUST-002584,2025-05-02,2025-05-02,Online,Completed,Pending
ORD-00000548,CUST-001084,2026-01-26,2026-01-26,Direct,Pending,Partial
ORD-00000549,CUST-000374,2026-02-09,2026-02-09,Online,Cancelled,Pending
ORD-00000550,CUST-004523,2024-12-17,2024-12-17,Retail,Pending,Paid
ORD-00000551,CUST-003882,2025-03-08,2025-03-08,Online,Completed,Partial
ORD-00000552,CUST-004580,2024-10-08,2024-10-08,Online,Cancelled,Paid
ORD-00000553,CUST-003874,2024-09-24,2024-09-24,Retail,Completed,Partial
ORD-00000554,CUST-000343,2025-12-04,2025-12-04,Retail,Pending,Paid
ORD-00000555,CUST-003802,2026-02-13,2026-02-13,Retail,Completed,Paid
ORD-00000556,CUST-002559,2026-02-19,2026-02-19,Direct,Completed,Partial
ORD-00000557,CUST-003561,2025-06-21,2025-06-21,Distributor,Pending,Paid
ORD-00000558,CUST-003723,2024-12-08,2024-12-08,Online,Pending,Paid
ORD-00000559,CUST-002779,2026-05-01,2026-05-01,Direct,Completed,Partial
ORD-00000560,CUST-003426,2025-04-09,2025-04-09,Retail,Cancelled,Paid
ORD-00000561,CUST-000903,2025-03-15,2025-03-15,Retail,Completed,Pending
ORD-00000562,CUST-000554,2025-11-16,2025-11-16,Retail,Completed,Paid
ORD-00000563,CUST-002570,2026-03-11,2026-03-11,Online,Completed,Paid
ORD-00000564,CUST-002949,2025-05-29,2025-05-29,Direct,Cancelled,Pending
ORD-00000565,CUST-001288,2025-08-19,2025-08-19,Retail,Cancelled,Partial
ORD-00000566,CUST-003677,2025-01-17,2025-01-17,Online,Completed,Paid
ORD-00000567,CUST-004690,2026-01-06,2026-01-06,Online,Completed,Paid
ORD-00000568,CUST-004502,2026-01-02,2026-01-02,Direct,Completed,Paid
ORD-00000569,CUST-003844,2025-12-08,2025-12-08,Direct,Completed,Paid
ORD-00000570,CUST-003872,2025-04-26,2025-04-26,Distributor,Cancelled,Pending
ORD-00000571,CUST-002961,2026-03-18,2026-03-18,Distributor,Completed,Paid
ORD-00000572,CUST-004664,2025-07-16,2025-07-16,Retail,Pending,Pending
ORD-00000573,CUST-004792,2024-10-09,2024-10-09,Retail,Completed,Paid
ORD-00000574,CUST-003093,2025-04-03,2025-04-03,Distributor,Cancelled,Pending
ORD-00000575,CUST-004848,2025-03-25,2025-03-25,Distributor,Cancelled,Partial
ORD-00000576,CUST-004249,2025-05-22,2025-05-22,Direct,Completed,Paid
ORD-00000577,CUST-004705,2025-08-22,2025-08-22,Direct,Pending,Pending
ORD-00000578,CUST-002042,2025-08-18,2025-08-18,Distributor,Completed,Paid
ORD-00000579,CUST-002424,2025-04-18,2025-04-18,Retail,Completed,Partial
ORD-00000580,CUST-002670,2025-01-07,2025-01-07,Retail,Completed,Partial
ORD-00000581,CUST-003071,2025-10-07,2025-10-07,Retail,Completed,Pending
ORD-00000582,CUST-001467,2025-02-11,2025-02-11,Retail,Completed,Paid
ORD-00000583,CUST-003887,2025-05-09,2025-05-09,Online,Completed,Partial
ORD-00000584,CUST-001192,2025-11-21,2025-11-21,Online,Completed,Pending
ORD-00000585,CUST-001215,2024-12-30,2024-12-30,Retail,Completed,Paid
ORD-00000586,CUST-000622,2025-07-30,2025-07-30,Distributor,Completed,Partial
ORD-00000587,CUST-003933,2026-07-07,2026-07-07,Distributor,Completed,Paid
ORD-00000588,CUST-001318,2026-04-11,2026-04-11,Retail,Cancelled,Paid
ORD-00000589,CUST-004804,2024-12-27,2024-12-27,Online,Completed,Paid
ORD-00000590,CUST-001688,2026-03-31,2026-03-31,Distributor,Completed,Pending
ORD-00000591,CUST-001098,2026-07-07,2026-07-07,Direct,Completed,Paid
ORD-00000592,CUST-001706,2025-12-23,2025-12-23,Direct,Completed,Pending
ORD-00000593,CUST-000064,2025-01-30,2025-01-30,Distributor,Cancelled,Pending
ORD-00000594,CUST-002777,2025-12-05,2025-12-05,Distributor,Pending,Paid
ORD-00000595,CUST-002412,2026-03-26,2026-03-26,Distributor,Pending,Partial
ORD-00000596,CUST-003474,2026-08-21,2026-08-21,Distributor,Completed,Pending
ORD-00000597,CUST-003611,2025-09-12,2025-09-12,Direct,Completed,Paid
ORD-00000598,CUST-001515,2025-03-16,2025-03-16,Online,Completed,Pending
ORD-00000599,CUST-001494,2026-02-09,2026-02-09,Direct,Completed,Paid
ORD-00000600,CUST-001763,2024-12-18,2024-12-18,Distributor,Completed,Partial
ORD-00000601,CUST-000006,2025-09-13,2025-09-13,Online,Cancelled,Partial
ORD-00000602,CUST-004228,2025-11-04,2025-11-04,Retail,Completed,Paid
ORD-00000603,CUST-003000,2025-10-28,2025-10-28,Online,Completed,Pending
ORD-00000604,CUST-002691,2025-10-16,2025-10-16,Retail,Cancelled,Pending
ORD-00000605,CUST-002354,2026-01-20,2026-01-20,Direct,Cancelled,Paid
ORD-00000606,CUST-004068,2026-02-21,2026-02-21,Direct,Completed,Paid
ORD-00000607,CUST-004166,2025-05-15,2025-05-15,Direct,Completed,Pending
ORD-00000608,CUST-003365,2026-02-06,2026-02-06,Distributor,Completed,Paid
ORD-00000609,CUST-003425,2025-11-20,2025-11-20,Online,Pending,Paid
ORD-00000610,CUST-002153,2026-07-16,2026-07-16,Online,Completed,Pending
ORD-00000611,CUST-003281,2026-01-23,2026-01-23,Direct,Completed,Paid
ORD-00000612,CUST-002343,2025-07-19,2025-07-19,Direct,Cancelled,Partial
ORD-00000613,CUST-002805,2024-10-05,2024-10-05,Direct,Completed,Partial
ORD-00000614,CUST-003745,2026-01-03,2026-01-03,Retail,Completed,Paid
ORD-00000615,CUST-004260,2025-10-28,2025-10-28,Direct,Cancelled,Paid
ORD-00000616,CUST-003082,2025-02-02,2025-02-02,Distributor,Completed,Paid
ORD-00000617,CUST-002842,2025-05-15,2025-05-15,Retail,Completed,Paid
ORD-00000618,CUST-002909,2025-07-26,2025-07-26,Distributor,Cancelled,Partial
ORD-00000619,CUST-003209,2025-06-28,2025-06-28,Retail,Cancelled,Paid
ORD-00000620,CUST-000256,2026-06-12,2026-06-12,Distributor,Completed,Paid
ORD-00000621,CUST-001295,2024-09-04,2024-09-04,Distributor,Completed,Paid
ORD-00000622,CUST-000226,2025-11-22,2025-11-22,Direct,Pending,Pending
ORD-00000623,CUST-001362,2025-01-03,2025-01-03,Retail,Completed,Paid
ORD-00000624,CUST-002892,2024-12-22,2024-12-22,Online,Completed,Partial
ORD-00000625,CUST-002419,2026-08-08,2026-08-08,Retail,Cancelled,Paid
ORD-00000626,CUST-001653,2025-06-24,2025-06-24,Online,Completed,Paid
ORD-00000627,CUST-002791,2025-09-22,2025-09-22,Online,Completed,Pending
ORD-00000628,CUST-004014,2026-02-07,2026-02-07,Online,Pending,Paid
ORD-00000629,CUST-002532,2025-12-23,2025-12-23,Retail,Completed,Partial
