quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00000334,PROD-00141912,2024-11-02,EMP-00133,2707,87,Assembly,Passed
QC-00000335,PROD-00004271,2025-12-07,EMP-00341,1399,43,Material,Passed
QC-00000336,PROD-00284070,2026-07-04,EMP-00321,2273,146,Dimensional,Failed
QC-00000337,PROD-00160455,2025-01-01,EMP-00283,2508,33,Material,Passed
QC-00000338,PROD-00242984,2026-02-05,EMP-00313,755,66,Surface,Failed
QC-00000339,PROD-00013284,2025-06-30,EMP-00490,2812,14,Material,Passed
QC-00000340,PROD-00257719,2025-05-02,EMP-00384,1468,19,Surface,Passed
QC-00000341,PROD-00294324,2026-04-16,EMP-00404,2287,98,Assembly,Passed
QC-00000342,PROD-00000009,2026-02-04,EMP-00161,2593,223,Assembly,Failed
QC-00000343,PROD-00076627,2025-01-16,EMP-00252,2155,75,Dimensional,Passed
QC-00000344,PROD-00159129,2025-01-27,EMP-00292,2605,111,Surface,Passed
QC-00000345,PROD-00020165,2026-02-02,EMP-00255,566,26,Material,Passed
QC-00000346,PROD-00073121,2025-02-14,EMP-00267,2338,224,None,Failed
QC-00000347,PROD-00224546,2024-12-21,EMP-00331,1070,10,None,Passed
QC-00000348,PROD-00123657,2025-03-05,EMP-00148,971,96,Dimensional,Failed
QC-00000349,PROD-00133013,2026-07-18,EMP-00314,1391,97,Assembly,Failed
QC-00000350,PROD-00053651,2026-06-11,EMP-00237,2139,131,None,Failed
QC-00000351,PROD-00251356,2026-05-13,EMP-00342,1907,104,Surface,Failed
QC-00000352,PROD-00271901,2025-05-28,EMP-00006,2663,162,None,Failed
QC-00000353,PROD-00009285,2025-01-28,EMP-00187,1462,124,Material,Failed
QC-00000354,PROD-00067427,2026-07-21,EMP-00395,605,4,None,Passed
QC-00000355,PROD-00048091,2025-10-17,EMP-00013,1410,59,Material,Passed
QC-00000356,PROD-00165164,2026-01-11,EMP-00016,2408,77,None,Passed
QC-00000357,PROD-00030569,2025-12-29,EMP-00402,1409,29,Surface,Passed
QC-00000358,PROD-00274764,2024-11-17,EMP-00261,1094,30,Dimensional,Passed
QC-00000359,PROD-00139126,2025-08-03,EMP-00045,1273,60,Dimensional,Passed
QC-00000360,PROD-00262785,2024-10-05,EMP-00366,2633,184,Dimensional,Failed
QC-00000361,PROD-00053341,2025-09-16,EMP-00119,689,1,Dimensional,Passed
QC-00000362,PROD-00007172,2026-03-02,EMP-00113,1545,100,Material,Failed
QC-00000363,PROD-00184723,2026-03-18,EMP-00101,1889,5,Surface,Passed
QC-00000364,PROD-00235823,2025-07-02,EMP-00085,1717,71,Assembly,Passed
QC-00000365,PROD-00105760,2026-02-07,EMP-00301,509,50,Assembly,Failed
QC-00000366,PROD-00152967,2025-05-01,EMP-00123,2580,223,Dimensional,Failed
QC-00000367,PROD-00079210,2025-05-04,EMP-00453,2418,28,Assembly,Passed
QC-00000368,PROD-00159152,2024-11-07,EMP-00264,942,30,None,Passed
QC-00000369,PROD-00217198,2025-05-08,EMP-00373,1469,96,Assembly,Failed
QC-00000370,PROD-00257703,2025-06-02,EMP-00041,1509,54,Surface,Passed
QC-00000371,PROD-00157595,2025-12-11,EMP-00185,1068,70,Material,Failed
QC-00000372,PROD-00188661,2026-02-06,EMP-00396,1162,85,Dimensional,Failed
QC-00000373,PROD-00135701,2024-10-01,EMP-00420,1926,185,Dimensional,Failed
QC-00000374,PROD-00054280,2026-08-01,EMP-00213,995,63,Dimensional,Failed
QC-00000375,PROD-00216960,2024-08-31,EMP-00048,2555,197,None,Failed
QC-00000376,PROD-00230355,2025-03-13,EMP-00202,1239,57,Surface,Passed
QC-00000377,PROD-00144532,2024-10-08,EMP-00409,661,2,Material,Passed
QC-00000378,PROD-00182812,2025-10-13,EMP-00290,781,53,Surface,Failed
QC-00000379,PROD-00051288,2025-12-24,EMP-00350,2610,254,Surface,Failed
QC-00000380,PROD-00029321,2025-10-11,EMP-00113,2752,129,Material,Passed
QC-00000381,PROD-00115955,2024-08-31,EMP-00100,979,77,Assembly,Failed
QC-00000382,PROD-00297349,2024-11-15,EMP-00342,644,64,None,Failed
QC-00000383,PROD-00112440,2026-05-01,EMP-00214,2785,167,None,Failed
QC-00000384,PROD-00045765,2026-06-22,EMP-00335,1376,68,Material,Passed
QC-00000385,PROD-00015341,2025-05-02,EMP-00407,2213,39,Material,Passed
QC-00000386,PROD-00199439,2025-08-24,EMP-00276,2596,91,Assembly,Passed
QC-00000387,PROD-00068334,2025-10-13,EMP-00046,667,57,None,Failed
QC-00000388,PROD-00009907,2025-12-25,EMP-00252,2807,95,None,Passed
QC-00000389,PROD-00059095,2026-06-05,EMP-00349,565,30,None,Failed
QC-00000390,PROD-00161815,2026-06-20,EMP-00415,909,40,Surface,Passed
QC-00000391,PROD-00175555,2025-01-31,EMP-00041,2988,160,Material,Failed
QC-00000392,PROD-00237411,2026-01-30,EMP-00102,2315,2,Surface,Passed
QC-00000393,PROD-00195279,2025-12-07,EMP-00275,692,37,Surface,Failed
QC-00000394,PROD-00089386,2025-07-10,EMP-00223,721,59,Material,Failed
QC-00000395,PROD-00284076,2024-10-20,EMP-00352,1882,49,Assembly,Passed
QC-00000396,PROD-00268605,2026-05-26,EMP-00250,2274,104,Material,Passed
QC-00000397,PROD-00284557,2025-09-19,EMP-00013,1051,71,Surface,Failed
QC-00000398,PROD-00189375,2026-05-18,EMP-00003,2603,146,Material,Failed
QC-00000399,PROD-00235037,2026-05-30,EMP-00116,2894,58,Dimensional,Passed
QC-00000400,PROD-00078524,2026-07-21,EMP-00411,1980,15,Material,Passed
QC-00000401,PROD-00216583,2025-03-05,EMP-00290,2607,189,None,Failed
QC-00000402,PROD-00094270,2026-07-12,EMP-00442,2821,275,Material,Failed
QC-00000403,PROD-00236412,2025-02-20,EMP-00380,538,32,Dimensional,Failed
QC-00000404,PROD-00192949,2025-03-30,EMP-00094,1960,50,Dimensional,Passed
QC-00000405,PROD-00224264,2025-04-02,EMP-00474,1023,45,None,Passed
QC-00000406,PROD-00154757,2026-08-05,EMP-00120,882,53,Dimensional,Failed
QC-00000407,PROD-00262345,2026-05-03,EMP-00159,674,48,Dimensional,Failed
QC-00000408,PROD-00242032,2025-11-11,EMP-00393,605,58,Material,Failed
QC-00000409,PROD-00108307,2026-04-08,EMP-00018,1611,50,Assembly,Passed
QC-00000410,PROD-00263155,2024-10-17,EMP-00428,2465,181,Material,Failed
QC-00000411,PROD-00183029,2025-12-20,EMP-00008,2011,35,Material,Passed
QC-00000412,PROD-00094831,2025-07-11,EMP-00190,745,53,Dimensional,Failed
QC-00000413,PROD-00060230,2025-10-04,EMP-00299,797,24,Material,Passed
QC-00000414,PROD-00001786,2026-04-08,EMP-00200,2838,14,Material,Passed
QC-00000415,PROD-00277286,2026-06-05,EMP-00009,836,44,None,Failed
QC-00000416,PROD-00110964,2024-12-16,EMP-00125,1019,5,Surface,Passed
QC-00000417,PROD-00076151,2025-10-01,EMP-00197,693,67,None,Failed
QC-00000418,PROD-00192855,2025-09-18,EMP-00167,1201,88,Assembly,Failed
QC-00000419,PROD-00098045,2026-02-22,EMP-00136,2598,95,Dimensional,Passed
QC-00000420,PROD-00020284,2026-03-06,EMP-00144,2905,97,Surface,Passed
QC-00000421,PROD-00058454,2025-08-23,EMP-00350,1366,87,None,Failed
QC-00000422,PROD-00209934,2024-12-31,EMP-00299,1995,199,Dimensional,Failed
QC-00000423,PROD-00221431,2026-04-02,EMP-00266,2597,188,Dimensional,Failed
QC-00000424,PROD-00098476,2026-05-24,EMP-00208,1819,137,Material,Failed
QC-00000425,PROD-00143290,2025-12-29,EMP-00272,1250,3,Dimensional,Passed
QC-00000426,PROD-00024364,2025-06-14,EMP-00469,2892,142,Dimensional,Passed
QC-00000427,PROD-00102075,2025-05-26,EMP-00021,1330,52,Material,Passed
QC-00000428,PROD-00257421,2025-07-19,EMP-00481,2563,183,Dimensional,Failed
QC-00000429,PROD-00000877,2025-09-05,EMP-00119,674,51,None,Failed
QC-00000430,PROD-00277955,2025-02-16,EMP-00006,1727,32,Assembly,Passed
QC-00000431,PROD-00272327,2024-12-10,EMP-00483,834,20,Assembly,Passed
QC-00000432,PROD-00060610,2025-11-30,EMP-00307,813,55,Surface,Failed
QC-00000433,PROD-00246958,2025-03-30,EMP-00245,2841,140,Dimensional,Passed
QC-00000434,PROD-00198653,2025-06-11,EMP-00303,2137,111,Surface,Failed
QC-00000435,PROD-00218460,2025-11-20,EMP-00016,922,58,None,Failed
QC-00000436,PROD-00209433,2025-09-30,EMP-00110,1364,12,Dimensional,Passed
QC-00000437,PROD-00226245,2025-09-04,EMP-00497,1120,22,Surface,Passed
QC-00000438,PROD-00105740,2025-03-06,EMP-00243,1169,19,Surface,Passed
QC-00000439,PROD-00290995,2024-12-19,EMP-00461,748,29,None,Passed
QC-00000440,PROD-00248778,2025-12-23,EMP-00050,2072,80,Dimensional,Passed
QC-00000441,PROD-00038080,2026-04-03,EMP-00134,1143,74,Dimensional,Failed
QC-00000442,PROD-00112380,2024-11-26,EMP-00232,1074,10,Surface,Passed
QC-00000443,PROD-00263848,2025-05-23,EMP-00333,1587,152,None,Failed
QC-00000444,PROD-00251567,2025-05-30,EMP-00387,1724,46,None,Passed
QC-00000445,PROD-00024537,2025-11-04,EMP-00045,2864,127,None,Passed
QC-00000446,PROD-00102125,2025-12-24,EMP-00492,2847,238,Surface,Failed
QC-00000447,PROD-00025591,2026-05-25,EMP-00017,1014,91,Surface,Failed
QC-00000448,PROD-00131283,2025-04-04,EMP-00316,2674,233,None,Failed
QC-00000449,PROD-00272620,2025-11-30,EMP-00296,2231,12,Dimensional,Passed
QC-00000450,PROD-00292897,2026-06-11,EMP-00267,1393,31,Material,Passed
QC-00000451,PROD-00203215,2024-11-25,EMP-00498,1686,25,None,Passed
QC-00000452,PROD-00130728,2025-08-16,EMP-00136,2842,27,Assembly,Passed
QC-00000453,PROD-00053569,2025-10-18,EMP-00052,1962,185,Material,Failed
QC-00000454,PROD-00192288,2025-11-08,EMP-00474,2072,1,Assembly,Passed
QC-00000455,PROD-00189451,2025-10-10,EMP-00497,827,70,Material,Failed
QC-00000456,PROD-00086851,2025-11-17,EMP-00128,782,60,Surface,Failed
QC-00000457,PROD-00230238,2024-09-12,EMP-00238,809,30,Assembly,Passed
QC-00000458,PROD-00096300,2025-03-08,EMP-00081,2223,110,Material,Passed
QC-00000459,PROD-00221970,2024-12-26,EMP-00498,1767,59,Surface,Passed
QC-00000460,PROD-00129225,2024-12-31,EMP-00312,2485,30,Assembly,Passed
QC-00000461,PROD-00254258,2024-09-22,EMP-00077,2126,84,None,Passed
QC-00000462,PROD-00212680,2024-10-10,EMP-00037,1102,38,Material,Passed
QC-00000463,PROD-00253194,2025-11-01,EMP-00166,1878,99,Assembly,Failed
QC-00000464,PROD-00082105,2026-03-31,EMP-00295,2269,160,Dimensional,Failed
QC-00000465,PROD-00277205,2024-09-10,EMP-00109,808,59,Assembly,Failed
QC-00000466,PROD-00208466,2025-10-27,EMP-00282,1556,135,Assembly,Failed
QC-00000467,PROD-00148789,2024-09-29,EMP-00339,2738,15,Material,Passed
QC-00000468,PROD-00181925,2025-08-15,EMP-00406,2006,149,Assembly,Failed
QC-00000469,PROD-00276082,2026-03-04,EMP-00060,1807,170,None,Failed
QC-00000470,PROD-00152086,2024-10-16,EMP-00315,533,44,None,Failed
QC-00000471,PROD-00003552,2026-07-02,EMP-00073,2532,66,Assembly,Passed
QC-00000472,PROD-00198287,2025-03-12,EMP-00265,562,11,None,Passed
QC-00000473,PROD-00187148,2025-01-03,EMP-00302,2757,150,Assembly,Failed
QC-00000474,PROD-00132095,2026-02-28,EMP-00096,2877,54,Assembly,Passed
QC-00000475,PROD-00079195,2025-05-20,EMP-00016,915,66,Surface,Failed
QC-00000476,PROD-00113158,2025-03-24,EMP-00338,622,47,None,Failed
QC-00000477,PROD-00224824,2025-08-02,EMP-00465,1086,28,None,Passed
QC-00000478,PROD-00139949,2025-09-15,EMP-00392,2202,7,Assembly,Passed
QC-00000479,PROD-00052974,2026-02-24,EMP-00060,800,11,Material,Passed
QC-00000480,PROD-00014362,2025-09-10,EMP-00499,2890,90,Surface,Passed
QC-00000481,PROD-00083767,2026-07-15,EMP-00289,1919,39,None,Passed
QC-00000482,PROD-00248180,2026-07-04,EMP-00085,1635,161,None,Failed
QC-00000483,PROD-00191432,2025-02-14,EMP-00417,2758,201,None,Failed
QC-00000484,PROD-00090524,2025-01-23,EMP-00075,1261,29,Dimensional,Passed
QC-00000485,PROD-00033337,2026-03-09,EMP-00388,2081,168,Surface,Failed
QC-00000486,PROD-00227506,2025-04-21,EMP-00333,1985,114,Dimensional,Failed
QC-00000487,PROD-00113980,2026-03-21,EMP-00021,1888,2,None,Passed
QC-00000488,PROD-00162194,2026-06-10,EMP-00354,658,3,Dimensional,Passed
QC-00000489,PROD-00150599,2025-11-10,EMP-00455,604,8,Assembly,Passed
QC-00000490,PROD-00161461,2026-01-07,EMP-00401,2570,139,None,Failed
QC-00000491,PROD-00169423,2025-11-01,EMP-00102,2268,53,Assembly,Passed
QC-00000492,PROD-00110394,2025-10-23,EMP-00102,1401,74,Surface,Failed
QC-00000493,PROD-00211658,2024-10-05,EMP-00007,1184,99,Material,Failed
QC-00000494,PROD-00026335,2026-08-20,EMP-00350,1525,7,Dimensional,Passed
QC-00000495,PROD-00103776,2026-07-07,EMP-00185,526,5,Material,Passed
QC-00000496,PROD-00166995,2026-06-29,EMP-00197,2918,41,None,Passed
QC-00000497,PROD-00077255,2025-07-18,EMP-00176,2171,40,Dimensional,Passed
QC-00000498,PROD-00074273,2025-07-21,EMP-00344,1225,85,Assembly,Failed
QC-00000499,PROD-00134910,2024-11-09,EMP-00015,2503,247,Assembly,Failed
QC-00000500,PROD-00167176,2025-09-27,EMP-00357,841,31,Surface,Passed
QC-00000501,PROD-00052346,2025-11-07,EMP-00071,689,37,Material,Failed
QC-00000502,PROD-00076317,2026-05-14,EMP-00344,2977,7,Dimensional,Passed
QC-00000503,PROD-00137845,2025-10-26,EMP-00114,815,38,Surface,Passed
QC-00000504,PROD-00017889,2025-09-05,EMP-00088,795,19,None,Passed
QC-00000505,PROD-00209448,2026-07-02,EMP-00177,1061,17,Material,Passed
QC-00000506,PROD-00104412,2026-06-26,EMP-00041,994,59,Material,Failed
QC-00000507,PROD-00199352,2024-12-25,EMP-00033,1603,39,Dimensional,Passed
QC-00000508,PROD-00164682,2024-11-08,EMP-00164,1209,44,Surface,Passed
QC-00000509,PROD-00032492,2024-12-02,EMP-00310,1584,120,Dimensional,Failed
QC-00000510,PROD-00044462,2026-04-27,EMP-00314,586,28,Assembly,Passed
QC-00000511,PROD-00135278,2026-06-15,EMP-00279,2613,65,Dimensional,Passed
QC-00000512,PROD-00175988,2025-10-13,EMP-00359,2531,122,Surface,Passed
QC-00000513,PROD-00169665,2025-07-07,EMP-00137,2504,171,Surface,Failed
QC-00000514,PROD-00232680,2024-10-03,EMP-00106,2026,181,Material,Failed
QC-00000515,PROD-00010211,2025-09-22,EMP-00391,1903,143,None,Failed
QC-00000516,PROD-00088215,2024-08-31,EMP-00232,658,13,None,Passed
QC-00000517,PROD-00101554,2024-10-17,EMP-00402,2212,218,Dimensional,Failed
QC-00000518,PROD-00180152,2025-01-20,EMP-00106,575,9,None,Passed
QC-00000519,PROD-00122575,2024-10-12,EMP-00163,867,22,Dimensional,Passed
QC-00000520,PROD-00299272,2026-01-06,EMP-00111,584,25,None,Passed
QC-00000521,PROD-00078882,2025-08-27,EMP-00176,1247,18,None,Passed
QC-00000522,PROD-00266454,2025-05-15,EMP-00205,893,0,Dimensional,Passed
QC-00000523,PROD-00224975,2026-02-11,EMP-00264,1911,116,Material,Failed
QC-00000524,PROD-00026314,2026-06-20,EMP-00478,2740,1,None,Passed
QC-00000525,PROD-00217569,2026-07-15,EMP-00144,1732,18,Surface,Passed
QC-00000526,PROD-00069591,2025-12-09,EMP-00169,1811,2,None,Passed
QC-00000527,PROD-00283634,2025-05-07,EMP-00237,1846,69,Surface,Passed
QC-00000528,PROD-00257682,2025-02-02,EMP-00032,690,2,None,Passed
QC-00000529,PROD-00174453,2025-08-30,EMP-00353,2589,103,Material,Passed
QC-00000530,PROD-00281764,2026-08-20,EMP-00008,1519,59,Material,Passed
QC-00000531,PROD-00081696,2024-09-26,EMP-00338,1543,23,Dimensional,Passed
QC-00000532,PROD-00012324,2025-10-07,EMP-00160,623,62,None,Failed
QC-00000533,PROD-00043036,2025-03-09,EMP-00101,581,22,Dimensional,Passed
QC-00000534,PROD-00083874,2025-12-19,EMP-00392,2186,14,Assembly,Passed
QC-00000535,PROD-00243264,2026-06-10,EMP-00057,2356,163,Dimensional,Failed
QC-00000536,PROD-00271443,2026-06-21,EMP-00328,2601,25,Material,Passed
QC-00000537,PROD-00253147,2025-08-15,EMP-00224,2551,206,None,Failed
QC-00000538,PROD-00071558,2025-05-04,EMP-00376,2250,197,Material,Failed
QC-00000539,PROD-00135853,2026-02-01,EMP-00260,1962,154,Dimensional,Failed
QC-00000540,PROD-00231245,2025-07-29,EMP-00315,2508,239,Dimensional,Failed
QC-00000541,PROD-00039228,2026-05-14,EMP-00358,2687,137,None,Failed
QC-00000542,PROD-00150404,2025-03-02,EMP-00466,2869,153,None,Failed
QC-00000543,PROD-00218195,2026-06-01,EMP-00149,932,36,Surface,Passed
QC-00000544,PROD-00250170,2024-10-04,EMP-00068,520,0,Dimensional,Passed
QC-00000545,PROD-00219492,2026-08-23,EMP-00301,1508,106,None,Failed
QC-00000546,PROD-00200064,2025-08-16,EMP-00448,2927,109,Dimensional,Passed
QC-00000547,PROD-00179310,2026-03-08,EMP-00453,2572,232,Material,Failed
QC-00000548,PROD-00226037,2025-12-06,EMP-00469,1046,8,Material,Passed
QC-00000549,PROD-00220994,2025-03-17,EMP-00377,1180,55,Surface,Passed
QC-00000550,PROD-00060397,2026-03-24,EMP-00013,1952,20,Surface,Passed
QC-00000551,PROD-00053155,2026-07-28,EMP-00101,2215,175,Assembly,Failed
QC-00000552,PROD-00175227,2025-03-14,EMP-00220,1794,45,Material,Passed
QC-00000553,PROD-00176112,2026-02-08,EMP-00293,1791,45,Material,Passed
QC-00000554,PROD-00297120,2026-03-28,EMP-00470,542,2,Surface,Passed
QC-00000555,PROD-00297408,2025-02-13,EMP-00292,1806,92,Assembly,Failed
QC-00000556,PROD-00046684,2025-05-13,EMP-00385,2825,57,Assembly,Passed
QC-00000557,PROD-00255541,2025-11-13,EMP-00348,2524,181,Material,Failed
QC-00000558,PROD-00227752,2025-01-22,EMP-00033,2151,17,Material,Passed
QC-00000559,PROD-00195455,2025-05-12,EMP-00219,1189,65,Material,Failed
QC-00000560,PROD-00246399,2026-08-10,EMP-00008,2066,39,Surface,Passed
QC-00000561,PROD-00273296,2025-07-02,EMP-00112,1245,79,Material,Failed
QC-00000562,PROD-00064993,2024-10-13,EMP-00495,2557,3,Surface,Passed
QC-00000563,PROD-00123590,2026-06-04,EMP-00243,632,11,Surface,Passed
QC-00000564,PROD-00121882,2025-03-13,EMP-00168,2088,186,Material,Failed
QC-00000565,PROD-00010384,2025-04-05,EMP-00499,2190,92,None,Passed
QC-00000566,PROD-00246226,2026-03-25,EMP-00484,1294,7,None,Passed
QC-00000567,PROD-00068735,2025-07-31,EMP-00146,2700,59,Surface,Passed
QC-00000568,PROD-00201151,2025-12-11,EMP-00238,2062,39,Dimensional,Passed
QC-00000569,PROD-00257080,2026-03-27,EMP-00096,1064,51,Material,Passed
QC-00000570,PROD-00142551,2026-02-07,EMP-00141,1133,35,Assembly,Passed
QC-00000571,PROD-00182313,2025-10-30,EMP-00236,1407,101,Surface,Failed
QC-00000572,PROD-00256315,2025-12-14,EMP-00094,784,62,Assembly,Failed
QC-00000573,PROD-00002063,2025-08-29,EMP-00123,1047,91,Surface,Failed
QC-00000574,PROD-00065979,2024-11-06,EMP-00019,1379,126,Material,Failed
QC-00000575,PROD-00190373,2024-08-26,EMP-00018,2362,86,Material,Passed
QC-00000576,PROD-00111799,2024-11-14,EMP-00406,717,39,None,Failed
QC-00000577,PROD-00285839,2025-09-02,EMP-00487,778,48,Dimensional,Failed
QC-00000578,PROD-00263235,2025-01-03,EMP-00064,785,36,Surface,Passed
QC-00000579,PROD-00055942,2025-12-17,EMP-00060,2696,159,Dimensional,Failed
QC-00000580,PROD-00094598,2025-05-13,EMP-00405,1649,76,Surface,Passed
QC-00000581,PROD-00051337,2025-11-22,EMP-00306,2722,206,None,Failed
QC-00000582,PROD-00199768,2026-06-12,EMP-00093,1604,44,None,Passed
QC-00000583,PROD-00140241,2025-01-15,EMP-00033,1247,27,Material,Passed
QC-00000584,PROD-00172621,2026-08-24,EMP-00359,2370,115,Dimensional,Passed
QC-00000585,PROD-00034036,2026-05-29,EMP-00323,1435,126,Material,Failed
QC-00000586,PROD-00049086,2026-07-28,EMP-00236,1407,1,Assembly,Passed
QC-00000587,PROD-00030478,2025-10-03,EMP-00168,1303,118,None,Failed
QC-00000588,PROD-00108925,2026-01-20,EMP-00083,2638,223,Dimensional,Failed
QC-00000589,PROD-00261597,2025-08-17,EMP-00441,1815,58,Assembly,Passed
QC-00000590,PROD-00082262,2025-03-11,EMP-00381,1750,54,Surface,Passed
QC-00000591,PROD-00196937,2024-08-28,EMP-00207,1899,167,None,Failed
QC-00000592,PROD-00243104,2026-07-02,EMP-00194,2502,65,None,Passed
QC-00000593,PROD-00257070,2026-05-05,EMP-00237,2370,125,Material,Failed
QC-00000594,PROD-00218777,2025-06-29,EMP-00334,708,28,Material,Passed
QC-00000595,PROD-00270355,2026-02-19,EMP-00230,593,45,Material,Failed
QC-00000596,PROD-00003253,2024-10-10,EMP-00285,2078,9,Surface,Passed
QC-00000597,PROD-00172594,2025-08-26,EMP-00119,1575,62,Surface,Passed
QC-00000598,PROD-00100175,2026-08-05,EMP-00430,2306,69,Material,Passed
QC-00000599,PROD-00186336,2025-09-17,EMP-00253,1311,18,Dimensional,Passed
QC-00000600,PROD-00131010,2025-01-02,EMP-00224,2538,102,Dimensional,Passed
QC-00000601,PROD-00034124,2025-07-24,EMP-00024,1921,187,Material,Failed
QC-00000602,PROD-00193230,2026-06-09,EMP-00132,2207,16,Surface,Passed
QC-00000603,PROD-00089729,2025-11-25,EMP-00396,1496,126,Assembly,Failed
QC-00000604,PROD-00211999,2025-12-01,EMP-00415,1861,152,Assembly,Failed
QC-00000605,PROD-00271777,2025-09-11,EMP-00112,2706,265,None,Failed
QC-00000606,PROD-00071062,2025-09-17,EMP-00062,2753,71,Surface,Passed
QC-00000607,PROD-00205557,2026-03-06,EMP-00043,1903,97,None,Failed
QC-00000608,PROD-00028850,2024-10-25,EMP-00038,569,27,Dimensional,Passed
QC-00000609,PROD-00137689,2025-03-08,EMP-00243,2299,181,Assembly,Failed
QC-00000610,PROD-00272714,2026-03-15,EMP-00487,844,72,Assembly,Failed
QC-00000611,PROD-00254416,2025-11-07,EMP-00401,1422,19,Dimensional,Passed
QC-00000612,PROD-00073988,2026-07-23,EMP-00282,1149,113,Dimensional,Failed
QC-00000613,PROD-00251006,2025-12-24,EMP-00484,2002,106,Surface,Failed
QC-00000614,PROD-00119869,2025-03-01,EMP-00218,733,26,Dimensional,Passed
QC-00000615,PROD-00221851,2026-03-30,EMP-00059,2806,191,Surface,Failed
QC-00000616,PROD-00021646,2026-02-26,EMP-00331,1683,106,Assembly,Failed
QC-00000617,PROD-00255919,2026-08-08,EMP-00113,1576,100,None,Failed
QC-00000618,PROD-00293434,2026-06-29,EMP-00221,874,17,Material,Passed
QC-00000619,PROD-00035254,2024-11-24,EMP-00006,1524,132,None,Failed
QC-00000620,PROD-00181200,2024-08-25,EMP-00348,1591,4,Dimensional,Passed
QC-00000621,PROD-00283216,2024-10-19,EMP-00229,1644,150,None,Failed
QC-00000622,PROD-00037076,2025-04-04,EMP-00418,2053,139,Material,Failed
QC-00000623,PROD-00070117,2026-02-06,EMP-00290,2325,126,Surface,Failed
QC-00000624,PROD-00265336,2025-01-10,EMP-00157,746,22,Dimensional,Passed
QC-00000625,PROD-00119817,2025-02-22,EMP-00104,2413,123,Material,Failed
QC-00000626,PROD-00188315,2026-04-21,EMP-00075,2119,3,Surface,Passed
QC-00000627,PROD-00059552,2026-05-08,EMP-00482,2089,174,Material,Failed
QC-00000628,PROD-00207395,2024-09-04,EMP-00176,1749,173,Dimensional,Failed
QC-00000629,PROD-00011603,2025-04-13,EMP-00349,1173,35,Dimensional,Passed
QC-00000630,PROD-00234670,2024-11-09,EMP-00033,801,17,Material,Passed
QC-00000631,PROD-00212335,2025-11-13,EMP-00430,1680,99,Surface,Failed
QC-00000632,PROD-00080234,2024-09-14,EMP-00174,2834,21,Surface,Passed
QC-00000633,PROD-00267153,2025-05-24,EMP-00204,1418,119,Assembly,Failed
QC-00000634,PROD-00287242,2025-09-09,EMP-00108,1368,56,Assembly,Passed
QC-00000635,PROD-00115708,2025-06-05,EMP-00244,908,29,None,Passed
QC-00000636,PROD-00220629,2026-02-25,EMP-00406,967,8,None,Passed
