movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00000424,2026-01-10,MAT-009,WH-001,Purchase,4781
INV-00000425,2024-09-08,MAT-007,WH-001,Adjustment,4263
INV-00000426,2026-04-05,MAT-007,WH-002,Adjustment,3263
INV-00000427,2025-09-18,MAT-010,WH-001,Return,2809
INV-00000428,2024-09-27,MAT-009,WH-003,Production Consumption,3874
INV-00000429,2025-06-22,MAT-010,WH-001,Adjustment,2997
INV-00000430,2025-11-16,MAT-006,WH-001,Purchase,2373
INV-00000431,2025-06-28,MAT-005,WH-002,Production Consumption,4126
INV-00000432,2024-11-03,MAT-001,WH-002,Sales,2917
INV-00000433,2024-10-27,MAT-004,WH-003,Return,2102
INV-00000434,2026-04-27,MAT-005,WH-002,Production Consumption,1419
INV-00000435,2025-03-03,MAT-004,WH-002,Purchase,1983
INV-00000436,2024-09-04,MAT-003,WH-003,Adjustment,2906
INV-00000437,2024-12-20,MAT-001,WH-003,Purchase,2049
INV-00000438,2026-05-17,MAT-001,WH-002,Adjustment,598
INV-00000439,2024-12-14,MAT-009,WH-002,Purchase,1388
INV-00000440,2025-07-24,MAT-004,WH-002,Sales,3759
INV-00000441,2025-08-02,MAT-006,WH-003,Purchase,2064
INV-00000442,2026-02-16,MAT-003,WH-001,Return,3287
INV-00000443,2025-11-02,MAT-004,WH-002,Purchase,3378
INV-00000444,2026-06-08,MAT-008,WH-002,Return,3804
INV-00000445,2024-10-16,MAT-004,WH-001,Adjustment,4097
INV-00000446,2024-11-03,MAT-005,WH-003,Return,4990
INV-00000447,2025-01-06,MAT-004,WH-003,Production Consumption,4995
INV-00000448,2024-09-04,MAT-009,WH-001,Sales,213
INV-00000449,2026-02-25,MAT-008,WH-003,Purchase,1231
INV-00000450,2025-09-29,MAT-006,WH-002,Sales,4231
INV-00000451,2024-09-14,MAT-009,WH-001,Adjustment,1052
INV-00000452,2025-02-28,MAT-005,WH-001,Return,894
INV-00000453,2026-06-03,MAT-004,WH-003,Production Consumption,76
INV-00000454,2026-08-03,MAT-002,WH-002,Purchase,584
INV-00000455,2026-08-06,MAT-005,WH-003,Return,4562
INV-00000456,2026-01-28,MAT-006,WH-003,Production Consumption,4740
INV-00000457,2025-09-21,MAT-006,WH-001,Return,2661
INV-00000458,2025-08-27,MAT-003,WH-001,Return,4456
INV-00000459,2026-01-11,MAT-008,WH-002,Adjustment,4623
INV-00000460,2025-05-31,MAT-010,WH-001,Adjustment,1440
INV-00000461,2025-07-09,MAT-006,WH-002,Adjustment,2763
INV-00000462,2025-12-07,MAT-004,WH-003,Sales,1805
INV-00000463,2024-10-31,MAT-005,WH-003,Adjustment,406
INV-00000464,2026-07-21,MAT-004,WH-001,Return,617
INV-00000465,2024-12-18,MAT-009,WH-002,Purchase,2079
INV-00000466,2025-12-01,MAT-008,WH-001,Adjustment,1051
INV-00000467,2025-01-01,MAT-004,WH-003,Sales,536
INV-00000468,2026-08-11,MAT-004,WH-003,Adjustment,1903
INV-00000469,2025-08-23,MAT-006,WH-001,Adjustment,1226
INV-00000470,2025-06-01,MAT-007,WH-002,Return,3022
INV-00000471,2025-11-13,MAT-004,WH-003,Purchase,4675
INV-00000472,2025-02-13,MAT-005,WH-002,Production Consumption,3224
INV-00000473,2026-01-24,MAT-005,WH-003,Purchase,383
INV-00000474,2025-10-21,MAT-004,WH-002,Sales,1775
INV-00000475,2026-03-24,MAT-003,WH-003,Return,628
INV-00000476,2024-12-25,MAT-007,WH-001,Production Consumption,4191
INV-00000477,2026-05-11,MAT-009,WH-003,Adjustment,1306
INV-00000478,2025-07-21,MAT-006,WH-001,Sales,1955
INV-00000479,2026-02-07,MAT-004,WH-002,Adjustment,4351
INV-00000480,2025-01-05,MAT-009,WH-001,Production Consumption,1612
INV-00000481,2026-08-01,MAT-008,WH-001,Return,3971
INV-00000482,2026-02-17,MAT-009,WH-001,Sales,2134
INV-00000483,2025-11-24,MAT-008,WH-003,Return,4514
INV-00000484,2025-10-13,MAT-005,WH-001,Purchase,1759
INV-00000485,2025-12-13,MAT-002,WH-003,Adjustment,1946
INV-00000486,2024-12-11,MAT-006,WH-001,Production Consumption,4223
INV-00000487,2025-05-04,MAT-008,WH-003,Adjustment,555
INV-00000488,2025-07-26,MAT-003,WH-002,Return,4169
INV-00000489,2024-11-21,MAT-004,WH-001,Adjustment,1850
INV-00000490,2026-07-02,MAT-002,WH-002,Purchase,2400
INV-00000491,2026-03-23,MAT-001,WH-003,Sales,875
INV-00000492,2025-10-23,MAT-005,WH-001,Return,3727
INV-00000493,2026-06-21,MAT-004,WH-001,Purchase,881
INV-00000494,2025-01-03,MAT-003,WH-001,Return,1956
INV-00000495,2026-03-07,MAT-005,WH-003,Sales,2341
INV-00000496,2025-06-16,MAT-007,WH-002,Adjustment,1780
INV-00000497,2025-10-05,MAT-006,WH-002,Adjustment,2864
INV-00000498,2026-01-11,MAT-010,WH-001,Purchase,4055
INV-00000499,2024-09-21,MAT-002,WH-003,Return,2187
INV-00000500,2026-04-08,MAT-003,WH-001,Return,1566
INV-00000501,2024-12-16,MAT-008,WH-002,Production Consumption,1170
INV-00000502,2026-05-16,MAT-004,WH-002,Purchase,4613
INV-00000503,2025-02-09,MAT-008,WH-001,Sales,3098
INV-00000504,2024-12-16,MAT-001,WH-002,Adjustment,1575
INV-00000505,2025-12-31,MAT-010,WH-001,Return,4680
INV-00000506,2026-07-24,MAT-007,WH-003,Sales,4396
INV-00000507,2025-02-13,MAT-003,WH-003,Return,2766
INV-00000508,2026-05-14,MAT-007,WH-001,Return,2300
INV-00000509,2025-08-24,MAT-005,WH-003,Sales,3092
INV-00000510,2026-07-17,MAT-006,WH-001,Purchase,362
INV-00000511,2024-09-05,MAT-010,WH-001,Purchase,2699
INV-00000512,2025-12-10,MAT-008,WH-002,Sales,3027
INV-00000513,2024-11-12,MAT-005,WH-001,Sales,917
INV-00000514,2024-12-18,MAT-003,WH-003,Sales,4913
INV-00000515,2025-03-26,MAT-008,WH-002,Purchase,4738
INV-00000516,2026-01-24,MAT-004,WH-001,Production Consumption,2414
INV-00000517,2026-03-18,MAT-010,WH-002,Adjustment,4841
INV-00000518,2024-11-01,MAT-006,WH-001,Adjustment,4270
INV-00000519,2025-12-16,MAT-010,WH-001,Production Consumption,3965
INV-00000520,2026-06-23,MAT-006,WH-002,Production Consumption,4660
INV-00000521,2025-09-03,MAT-003,WH-002,Return,2036
INV-00000522,2024-11-13,MAT-001,WH-001,Production Consumption,2355
INV-00000523,2025-10-27,MAT-001,WH-002,Return,4638
INV-00000524,2025-06-24,MAT-002,WH-002,Production Consumption,2722
INV-00000525,2024-12-06,MAT-001,WH-001,Adjustment,3707
INV-00000526,2024-11-04,MAT-005,WH-001,Purchase,3854
INV-00000527,2024-08-25,MAT-010,WH-003,Return,234
INV-00000528,2024-09-28,MAT-006,WH-002,Adjustment,720
INV-00000529,2026-02-09,MAT-008,WH-001,Adjustment,2996
INV-00000530,2025-02-13,MAT-007,WH-002,Return,2686
INV-00000531,2024-12-04,MAT-005,WH-001,Purchase,774
INV-00000532,2025-02-15,MAT-010,WH-002,Return,1261
INV-00000533,2026-07-18,MAT-010,WH-003,Adjustment,2615
INV-00000534,2025-03-07,MAT-010,WH-002,Sales,2252
INV-00000535,2025-05-27,MAT-009,WH-001,Production Consumption,4426
INV-00000536,2026-02-04,MAT-002,WH-002,Adjustment,4506
INV-00000537,2025-03-17,MAT-008,WH-003,Adjustment,1470
INV-00000538,2026-07-20,MAT-005,WH-003,Production Consumption,2442
INV-00000539,2024-12-13,MAT-007,WH-003,Purchase,1553
INV-00000540,2026-07-23,MAT-008,WH-001,Purchase,4289
INV-00000541,2026-05-30,MAT-003,WH-003,Production Consumption,641
INV-00000542,2025-07-10,MAT-010,WH-002,Sales,2335
INV-00000543,2026-06-22,MAT-005,WH-002,Purchase,4485
INV-00000544,2025-02-10,MAT-001,WH-003,Sales,1780
INV-00000545,2026-07-21,MAT-004,WH-001,Sales,1287
INV-00000546,2026-02-28,MAT-009,WH-002,Adjustment,3942
INV-00000547,2025-06-30,MAT-005,WH-002,Production Consumption,4914
INV-00000548,2026-02-23,MAT-009,WH-003,Sales,413
INV-00000549,2025-07-16,MAT-002,WH-003,Return,336
INV-00000550,2025-08-06,MAT-006,WH-003,Adjustment,4141
INV-00000551,2025-04-22,MAT-004,WH-001,Sales,4416
INV-00000552,2025-05-08,MAT-005,WH-003,Adjustment,201
INV-00000553,2024-10-27,MAT-002,WH-001,Production Consumption,780
INV-00000554,2025-05-16,MAT-002,WH-003,Production Consumption,4323
INV-00000555,2025-04-25,MAT-010,WH-002,Sales,2150
INV-00000556,2026-04-01,MAT-002,WH-002,Return,4745
INV-00000557,2025-05-13,MAT-010,WH-001,Production Consumption,1540
INV-00000558,2025-04-08,MAT-010,WH-001,Purchase,4849
INV-00000559,2026-03-02,MAT-008,WH-002,Sales,127
INV-00000560,2025-01-26,MAT-005,WH-001,Sales,450
INV-00000561,2026-03-02,MAT-003,WH-003,Return,3391
INV-00000562,2026-04-15,MAT-004,WH-001,Production Consumption,3396
INV-00000563,2026-06-16,MAT-005,WH-001,Return,1559
INV-00000564,2026-05-03,MAT-007,WH-003,Production Consumption,1783
INV-00000565,2025-06-17,MAT-004,WH-003,Purchase,2497
INV-00000566,2026-05-25,MAT-009,WH-002,Purchase,508
INV-00000567,2026-03-19,MAT-010,WH-001,Adjustment,3920
INV-00000568,2026-03-05,MAT-003,WH-001,Adjustment,1579
INV-00000569,2025-12-24,MAT-010,WH-002,Adjustment,3754
INV-00000570,2026-02-02,MAT-002,WH-001,Return,4445
INV-00000571,2025-08-11,MAT-009,WH-002,Production Consumption,2164
INV-00000572,2024-12-16,MAT-001,WH-002,Production Consumption,393
INV-00000573,2026-07-08,MAT-006,WH-002,Sales,4663
INV-00000574,2025-09-26,MAT-010,WH-002,Purchase,2864
INV-00000575,2024-08-27,MAT-010,WH-002,Purchase,3200
INV-00000576,2026-07-01,MAT-005,WH-003,Return,2658
INV-00000577,2024-10-31,MAT-009,WH-003,Adjustment,986
INV-00000578,2026-01-30,MAT-002,WH-003,Adjustment,2210
INV-00000579,2024-12-19,MAT-007,WH-001,Production Consumption,4435
INV-00000580,2025-10-13,MAT-006,WH-003,Production Consumption,693
INV-00000581,2026-03-06,MAT-002,WH-001,Adjustment,267
INV-00000582,2026-01-17,MAT-010,WH-003,Return,2284
INV-00000583,2026-02-14,MAT-002,WH-003,Production Consumption,2669
INV-00000584,2026-05-18,MAT-010,WH-001,Purchase,3369
INV-00000585,2025-06-23,MAT-001,WH-003,Adjustment,434
INV-00000586,2024-11-04,MAT-005,WH-001,Purchase,3080
INV-00000587,2025-06-24,MAT-007,WH-001,Purchase,157
INV-00000588,2026-01-17,MAT-007,WH-003,Adjustment,3659
INV-00000589,2025-07-15,MAT-005,WH-002,Sales,4804
INV-00000590,2025-03-11,MAT-009,WH-003,Sales,2659
INV-00000591,2025-05-20,MAT-006,WH-003,Adjustment,1725
INV-00000592,2024-11-27,MAT-001,WH-001,Adjustment,2202
INV-00000593,2026-03-22,MAT-005,WH-003,Production Consumption,3330
INV-00000594,2025-11-15,MAT-008,WH-003,Purchase,2872
INV-00000595,2025-04-22,MAT-010,WH-003,Purchase,2228
INV-00000596,2025-12-08,MAT-002,WH-003,Production Consumption,437
INV-00000597,2026-05-02,MAT-001,WH-001,Production Consumption,392
INV-00000598,2024-10-27,MAT-003,WH-003,Sales,1963
INV-00000599,2026-06-13,MAT-009,WH-003,Purchase,3580
INV-00000600,2024-11-12,MAT-001,WH-003,Adjustment,399
INV-00000601,2025-05-27,MAT-005,WH-003,Purchase,25
INV-00000602,2025-11-22,MAT-003,WH-003,Return,2139
INV-00000603,2026-01-27,MAT-007,WH-002,Sales,3300
INV-00000604,2025-07-16,MAT-004,WH-003,Sales,1253
INV-00000605,2026-05-24,MAT-006,WH-001,Purchase,410
INV-00000606,2024-10-20,MAT-008,WH-001,Purchase,4791
INV-00000607,2024-09-21,MAT-005,WH-002,Purchase,3293
INV-00000608,2024-12-10,MAT-003,WH-001,Adjustment,1790
INV-00000609,2024-09-29,MAT-008,WH-003,Production Consumption,2687
INV-00000610,2025-07-28,MAT-008,WH-003,Return,4050
INV-00000611,2025-12-01,MAT-010,WH-001,Adjustment,3715
INV-00000612,2026-07-02,MAT-001,WH-001,Sales,615
INV-00000613,2025-11-16,MAT-006,WH-003,Sales,4839
INV-00000614,2024-10-06,MAT-001,WH-001,Return,2345
INV-00000615,2026-02-19,MAT-001,WH-003,Sales,2746
INV-00000616,2025-09-25,MAT-010,WH-003,Sales,4803
INV-00000617,2024-10-07,MAT-009,WH-003,Sales,1360
INV-00000618,2026-05-20,MAT-004,WH-001,Return,1407
INV-00000619,2025-06-29,MAT-006,WH-002,Sales,3251
INV-00000620,2026-01-27,MAT-005,WH-002,Purchase,2990
INV-00000621,2026-03-14,MAT-002,WH-001,Production Consumption,1265
INV-00000622,2025-10-20,MAT-002,WH-001,Adjustment,4561
INV-00000623,2026-03-30,MAT-008,WH-003,Adjustment,4145
INV-00000624,2025-09-30,MAT-008,WH-003,Return,1534
INV-00000625,2026-03-15,MAT-009,WH-002,Return,492
INV-00000626,2026-07-30,MAT-010,WH-002,Return,3632
INV-00000627,2024-09-15,MAT-010,WH-001,Sales,1077
INV-00000628,2026-07-23,MAT-002,WH-003,Purchase,609
INV-00000629,2026-03-24,MAT-004,WH-003,Production Consumption,3089
INV-00000630,2025-07-19,MAT-010,WH-001,Production Consumption,150
INV-00000631,2025-12-14,MAT-004,WH-002,Production Consumption,44
INV-00000632,2025-02-16,MAT-004,WH-001,Return,3588
INV-00000633,2026-01-24,MAT-007,WH-001,Adjustment,252
INV-00000634,2026-02-05,MAT-003,WH-002,Adjustment,4820
INV-00000635,2025-04-18,MAT-010,WH-002,Purchase,2215
INV-00000636,2025-03-03,MAT-004,WH-002,Return,152
INV-00000637,2024-11-28,MAT-001,WH-002,Sales,256
INV-00000638,2025-01-04,MAT-005,WH-003,Purchase,3385
INV-00000639,2025-02-15,MAT-005,WH-002,Return,4452
INV-00000640,2026-03-03,MAT-002,WH-003,Purchase,3311
INV-00000641,2025-06-09,MAT-001,WH-001,Purchase,2379
INV-00000642,2025-04-29,MAT-002,WH-003,Production Consumption,584
INV-00000643,2024-10-08,MAT-004,WH-003,Return,4079
INV-00000644,2025-08-17,MAT-010,WH-003,Return,1739
INV-00000645,2025-11-14,MAT-006,WH-001,Purchase,980
INV-00000646,2026-02-25,MAT-005,WH-001,Production Consumption,3584
INV-00000647,2025-04-02,MAT-001,WH-001,Adjustment,2851
INV-00000648,2025-09-04,MAT-008,WH-001,Purchase,2988
INV-00000649,2025-09-17,MAT-010,WH-003,Purchase,1198
INV-00000650,2025-07-03,MAT-005,WH-001,Production Consumption,13
INV-00000651,2024-11-02,MAT-007,WH-003,Sales,4896
INV-00000652,2026-08-11,MAT-006,WH-003,Purchase,2739
INV-00000653,2025-10-02,MAT-010,WH-003,Purchase,3817
INV-00000654,2026-08-01,MAT-001,WH-003,Purchase,4945
INV-00000655,2025-09-04,MAT-009,WH-003,Sales,4286
INV-00000656,2026-06-08,MAT-004,WH-003,Return,1023
INV-00000657,2025-08-24,MAT-001,WH-003,Production Consumption,4765
INV-00000658,2025-11-01,MAT-008,WH-002,Sales,1783
INV-00000659,2026-08-04,MAT-004,WH-002,Purchase,1901
INV-00000660,2025-08-05,MAT-007,WH-001,Adjustment,3132
INV-00000661,2026-07-21,MAT-009,WH-002,Return,2883
INV-00000662,2025-08-09,MAT-009,WH-002,Sales,3466
INV-00000663,2025-11-01,MAT-002,WH-001,Sales,2181
INV-00000664,2025-10-30,MAT-001,WH-001,Sales,2114
INV-00000665,2026-05-30,MAT-008,WH-001,Purchase,150
INV-00000666,2025-09-02,MAT-002,WH-003,Return,1043
INV-00000667,2026-03-12,MAT-006,WH-003,Adjustment,217
INV-00000668,2026-04-30,MAT-007,WH-003,Adjustment,2836
INV-00000669,2026-05-21,MAT-004,WH-003,Return,1267
INV-00000670,2026-03-09,MAT-005,WH-002,Adjustment,1566
INV-00000671,2026-06-15,MAT-007,WH-002,Sales,1000
INV-00000672,2025-06-15,MAT-001,WH-001,Sales,4936
INV-00000673,2025-05-16,MAT-010,WH-001,Return,3174
INV-00000674,2026-06-13,MAT-003,WH-002,Return,3833
INV-00000675,2024-09-27,MAT-002,WH-002,Production Consumption,3874
INV-00000676,2024-10-08,MAT-001,WH-001,Production Consumption,4734
INV-00000677,2025-06-13,MAT-003,WH-001,Adjustment,783
INV-00000678,2024-12-06,MAT-010,WH-001,Production Consumption,2623
INV-00000679,2025-06-02,MAT-010,WH-002,Return,1781
INV-00000680,2025-10-13,MAT-006,WH-003,Purchase,391
INV-00000681,2025-04-12,MAT-010,WH-003,Production Consumption,4067
INV-00000682,2025-08-20,MAT-010,WH-002,Adjustment,991
INV-00000683,2026-05-28,MAT-002,WH-001,Production Consumption,1664
INV-00000684,2025-10-16,MAT-005,WH-001,Production Consumption,3412
INV-00000685,2025-05-31,MAT-001,WH-001,Adjustment,4939
INV-00000686,2024-11-06,MAT-003,WH-002,Adjustment,2568
INV-00000687,2026-07-09,MAT-009,WH-001,Production Consumption,2884
INV-00000688,2025-05-07,MAT-010,WH-003,Purchase,3674
INV-00000689,2025-12-27,MAT-006,WH-001,Sales,3553
INV-00000690,2025-03-18,MAT-007,WH-001,Return,3130
INV-00000691,2025-07-21,MAT-002,WH-002,Sales,4610
INV-00000692,2025-01-19,MAT-009,WH-002,Sales,1411
INV-00000693,2025-10-07,MAT-010,WH-001,Purchase,825
INV-00000694,2025-04-09,MAT-010,WH-002,Purchase,692
INV-00000695,2025-03-01,MAT-003,WH-002,Sales,2564
INV-00000696,2024-08-26,MAT-006,WH-003,Sales,2138
INV-00000697,2025-12-04,MAT-001,WH-003,Adjustment,269
INV-00000698,2025-01-06,MAT-005,WH-001,Sales,2318
INV-00000699,2025-05-08,MAT-006,WH-001,Purchase,3959
INV-00000700,2025-09-02,MAT-010,WH-002,Purchase,2013
INV-00000701,2026-08-14,MAT-002,WH-001,Return,2815
INV-00000702,2024-12-13,MAT-008,WH-002,Purchase,3633
INV-00000703,2026-02-20,MAT-003,WH-002,Production Consumption,2298
INV-00000704,2024-10-01,MAT-003,WH-002,Purchase,3578
INV-00000705,2025-01-07,MAT-006,WH-001,Purchase,3562
INV-00000706,2026-05-12,MAT-005,WH-003,Production Consumption,1792
INV-00000707,2024-11-23,MAT-007,WH-001,Return,4117
INV-00000708,2026-08-06,MAT-010,WH-003,Return,4388
INV-00000709,2026-08-17,MAT-005,WH-003,Return,4438
INV-00000710,2025-10-22,MAT-009,WH-002,Return,1295
INV-00000711,2026-05-21,MAT-009,WH-001,Purchase,2608
INV-00000712,2025-11-09,MAT-003,WH-001,Adjustment,2518
INV-00000713,2024-10-22,MAT-001,WH-001,Purchase,2083
INV-00000714,2025-12-15,MAT-002,WH-001,Production Consumption,3883
INV-00000715,2025-12-08,MAT-005,WH-002,Purchase,986
INV-00000716,2025-08-28,MAT-003,WH-002,Sales,4857
INV-00000717,2025-02-13,MAT-009,WH-003,Adjustment,2123
INV-00000718,2025-04-21,MAT-007,WH-002,Purchase,2356
INV-00000719,2026-03-06,MAT-002,WH-002,Purchase,4601
INV-00000720,2024-12-21,MAT-006,WH-001,Return,2033
INV-00000721,2026-05-23,MAT-008,WH-001,Production Consumption,1559
INV-00000722,2025-07-03,MAT-002,WH-002,Adjustment,1235
INV-00000723,2026-05-30,MAT-005,WH-001,Adjustment,3587
INV-00000724,2026-05-01,MAT-009,WH-003,Adjustment,4032
INV-00000725,2026-02-03,MAT-010,WH-001,Adjustment,4973
INV-00000726,2024-09-20,MAT-010,WH-002,Production Consumption,3987
INV-00000727,2025-04-14,MAT-001,WH-001,Adjustment,1050
INV-00000728,2025-04-18,MAT-002,WH-001,Return,1644
INV-00000729,2024-10-15,MAT-001,WH-002,Return,2471
INV-00000730,2026-06-06,MAT-010,WH-001,Purchase,4701
INV-00000731,2025-01-25,MAT-010,WH-002,Production Consumption,4720
INV-00000732,2025-05-03,MAT-001,WH-003,Production Consumption,1168
INV-00000733,2026-06-07,MAT-010,WH-001,Return,1230
INV-00000734,2025-04-24,MAT-007,WH-001,Adjustment,3646
INV-00000735,2024-11-25,MAT-006,WH-001,Purchase,894
INV-00000736,2025-08-12,MAT-005,WH-002,Return,1076
INV-00000737,2026-02-28,MAT-009,WH-002,Purchase,3651
INV-00000738,2024-11-10,MAT-009,WH-002,Return,3978
INV-00000739,2026-05-23,MAT-006,WH-001,Adjustment,1788
INV-00000740,2025-06-11,MAT-007,WH-003,Return,1902
INV-00000741,2025-03-11,MAT-006,WH-003,Sales,3230
INV-00000742,2025-01-08,MAT-006,WH-002,Production Consumption,3549
INV-00000743,2024-11-19,MAT-010,WH-003,Production Consumption,2493
INV-00000744,2025-08-30,MAT-005,WH-002,Production Consumption,3708
INV-00000745,2025-12-06,MAT-005,WH-003,Return,324
INV-00000746,2026-01-17,MAT-010,WH-001,Adjustment,379
INV-00000747,2025-03-03,MAT-003,WH-003,Purchase,345
INV-00000748,2025-10-14,MAT-002,WH-002,Return,3446
INV-00000749,2025-04-30,MAT-005,WH-003,Return,782
INV-00000750,2024-11-19,MAT-010,WH-003,Purchase,2310
INV-00000751,2025-02-03,MAT-004,WH-002,Adjustment,4931
INV-00000752,2026-04-13,MAT-003,WH-003,Adjustment,2142
INV-00000753,2025-03-26,MAT-006,WH-002,Return,167
INV-00000754,2026-02-15,MAT-010,WH-002,Return,1843
INV-00000755,2024-11-06,MAT-005,WH-002,Sales,840
INV-00000756,2026-07-18,MAT-008,WH-001,Purchase,1101
INV-00000757,2025-09-30,MAT-008,WH-002,Adjustment,1704
INV-00000758,2026-05-13,MAT-006,WH-001,Sales,1614
INV-00000759,2026-07-05,MAT-008,WH-002,Adjustment,3861
INV-00000760,2025-02-23,MAT-001,WH-003,Purchase,4907
INV-00000761,2026-03-01,MAT-006,WH-002,Sales,4212
INV-00000762,2026-04-03,MAT-009,WH-002,Sales,3108
INV-00000763,2025-04-25,MAT-007,WH-002,Sales,4131
INV-00000764,2026-06-06,MAT-010,WH-003,Adjustment,3345
INV-00000765,2026-03-06,MAT-004,WH-002,Production Consumption,3539
INV-00000766,2024-11-21,MAT-007,WH-001,Production Consumption,811
INV-00000767,2024-11-22,MAT-004,WH-003,Return,1095
INV-00000768,2025-08-16,MAT-004,WH-003,Production Consumption,4094
INV-00000769,2025-02-07,MAT-010,WH-003,Adjustment,2999
INV-00000770,2026-06-28,MAT-001,WH-002,Production Consumption,2611
INV-00000771,2026-03-01,MAT-008,WH-002,Adjustment,1160
INV-00000772,2025-10-16,MAT-010,WH-003,Return,436
INV-00000773,2025-08-21,MAT-002,WH-001,Production Consumption,3567
INV-00000774,2026-07-25,MAT-003,WH-003,Purchase,67
INV-00000775,2025-01-21,MAT-002,WH-001,Adjustment,1925
INV-00000776,2025-12-21,MAT-008,WH-002,Production Consumption,1880
INV-00000777,2026-06-24,MAT-005,WH-001,Return,2191
INV-00000778,2025-04-13,MAT-010,WH-002,Return,1074
INV-00000779,2026-02-17,MAT-003,WH-001,Return,2265
INV-00000780,2024-09-26,MAT-003,WH-003,Production Consumption,3431
INV-00000781,2025-11-29,MAT-004,WH-002,Purchase,2915
INV-00000782,2025-03-01,MAT-006,WH-003,Return,4942
INV-00000783,2025-12-10,MAT-008,WH-003,Sales,1115
INV-00000784,2024-11-23,MAT-010,WH-001,Adjustment,1945
INV-00000785,2024-12-07,MAT-010,WH-002,Adjustment,4707
INV-00000786,2026-02-21,MAT-009,WH-002,Sales,4800
INV-00000787,2026-03-30,MAT-009,WH-003,Sales,1826
INV-00000788,2024-08-29,MAT-004,WH-001,Return,2182
INV-00000789,2025-07-01,MAT-001,WH-001,Purchase,1308
INV-00000790,2025-06-16,MAT-005,WH-002,Production Consumption,4477
INV-00000791,2026-07-22,MAT-006,WH-002,Return,1037
INV-00000792,2026-06-28,MAT-010,WH-001,Adjustment,2114
INV-00000793,2025-07-17,MAT-008,WH-001,Adjustment,4243
INV-00000794,2025-10-15,MAT-003,WH-002,Sales,1031
INV-00000795,2025-12-06,MAT-008,WH-001,Return,2103
INV-00000796,2025-11-26,MAT-008,WH-001,Return,787
INV-00000797,2025-02-08,MAT-002,WH-001,Adjustment,450
INV-00000798,2025-01-02,MAT-007,WH-003,Purchase,4678
INV-00000799,2024-10-24,MAT-005,WH-001,Adjustment,1777
INV-00000800,2025-12-05,MAT-004,WH-002,Sales,4602
INV-00000801,2024-09-03,MAT-007,WH-002,Return,1172
INV-00000802,2024-12-16,MAT-006,WH-001,Adjustment,699
INV-00000803,2024-08-30,MAT-007,WH-001,Return,2093
INV-00000804,2025-09-11,MAT-004,WH-003,Sales,2891
INV-00000805,2026-07-24,MAT-004,WH-001,Sales,4216
INV-00000806,2025-01-28,MAT-010,WH-001,Purchase,4081
INV-00000807,2024-11-10,MAT-002,WH-002,Sales,2693
INV-00000808,2026-04-24,MAT-004,WH-001,Return,3130
INV-00000809,2025-04-10,MAT-003,WH-003,Sales,1002
INV-00000810,2024-11-06,MAT-009,WH-002,Production Consumption,3182
INV-00000811,2025-12-08,MAT-001,WH-003,Sales,1784
INV-00000812,2026-06-10,MAT-010,WH-002,Adjustment,3774
INV-00000813,2025-09-25,MAT-009,WH-003,Production Consumption,1766
INV-00000814,2025-07-30,MAT-010,WH-002,Production Consumption,1536
INV-00000815,2025-07-16,MAT-008,WH-001,Sales,3804
INV-00000816,2026-07-09,MAT-005,WH-002,Adjustment,3074
