movement_id,movement_date,material_id,warehouse,movement_type,quantity
INV-00000427,2025-05-31,MAT-010,WH-002,Production Consumption,4506
INV-00000428,2026-04-18,MAT-002,WH-002,Production Consumption,756
INV-00000429,2025-07-19,MAT-006,WH-001,Sales,4938
INV-00000430,2025-03-05,MAT-009,WH-002,Production Consumption,2325
INV-00000431,2025-01-25,MAT-004,WH-003,Production Consumption,3474
INV-00000432,2025-08-27,MAT-008,WH-003,Sales,2793
INV-00000433,2025-03-20,MAT-005,WH-001,Purchase,4756
INV-00000434,2025-01-05,MAT-005,WH-001,Return,2865
INV-00000435,2025-03-12,MAT-007,WH-002,Production Consumption,1142
INV-00000436,2025-01-25,MAT-010,WH-002,Purchase,2796
INV-00000437,2025-08-02,MAT-007,WH-001,Return,23
INV-00000438,2026-08-25,MAT-003,WH-003,Return,973
INV-00000439,2026-02-15,MAT-008,WH-002,Sales,2302
INV-00000440,2026-06-03,MAT-007,WH-001,Purchase,4901
INV-00000441,2026-02-08,MAT-006,WH-001,Production Consumption,1420
INV-00000442,2025-03-16,MAT-002,WH-002,Production Consumption,1976
INV-00000443,2026-08-17,MAT-004,WH-002,Purchase,1100
INV-00000444,2026-05-21,MAT-003,WH-002,Production Consumption,4505
INV-00000445,2025-02-24,MAT-008,WH-001,Production Consumption,2869
INV-00000446,2026-07-10,MAT-010,WH-001,Purchase,2125
INV-00000447,2025-06-23,MAT-005,WH-002,Production Consumption,2344
INV-00000448,2024-09-16,MAT-008,WH-002,Return,2285
INV-00000449,2026-03-27,MAT-009,WH-001,Return,1770
INV-00000450,2025-04-03,MAT-009,WH-001,Sales,66
INV-00000451,2025-12-31,MAT-001,WH-003,Sales,642
INV-00000452,2024-12-09,MAT-002,WH-003,Production Consumption,270
INV-00000453,2026-03-20,MAT-004,WH-001,Sales,3727
INV-00000454,2025-07-11,MAT-001,WH-001,Return,321
INV-00000455,2026-04-20,MAT-005,WH-003,Purchase,2273
INV-00000456,2025-12-21,MAT-003,WH-002,Production Consumption,4940
INV-00000457,2024-10-30,MAT-003,WH-003,Sales,2134
INV-00000458,2025-11-06,MAT-009,WH-001,Production Consumption,4447
INV-00000459,2025-11-02,MAT-004,WH-001,Return,2042
INV-00000460,2024-11-18,MAT-008,WH-003,Purchase,1633
INV-00000461,2024-12-30,MAT-002,WH-002,Return,538
INV-00000462,2025-09-08,MAT-006,WH-002,Sales,2219
INV-00000463,2026-06-24,MAT-007,WH-002,Purchase,536
INV-00000464,2025-03-09,MAT-009,WH-001,Purchase,2830
INV-00000465,2026-03-06,MAT-001,WH-003,Sales,184
INV-00000466,2025-06-20,MAT-002,WH-001,Purchase,889
INV-00000467,2026-07-20,MAT-010,WH-002,Sales,1787
INV-00000468,2025-04-04,MAT-002,WH-001,Adjustment,1208
INV-00000469,2025-07-16,MAT-006,WH-001,Production Consumption,159
INV-00000470,2026-02-04,MAT-010,WH-003,Production Consumption,2599
INV-00000471,2026-05-08,MAT-002,WH-003,Sales,2906
INV-00000472,2026-07-09,MAT-005,WH-001,Return,2346
INV-00000473,2025-09-01,MAT-001,WH-003,Return,2705
INV-00000474,2025-01-03,MAT-007,WH-002,Adjustment,4942
INV-00000475,2024-09-18,MAT-007,WH-003,Adjustment,1162
INV-00000476,2025-05-17,MAT-009,WH-002,Production Consumption,1405
INV-00000477,2026-06-07,MAT-010,WH-002,Return,1963
INV-00000478,2025-08-22,MAT-001,WH-002,Return,1921
INV-00000479,2025-03-27,MAT-009,WH-003,Sales,3102
INV-00000480,2026-05-07,MAT-008,WH-002,Adjustment,1716
INV-00000481,2025-07-26,MAT-005,WH-003,Return,3814
INV-00000482,2024-11-23,MAT-006,WH-003,Return,4622
INV-00000483,2025-12-29,MAT-005,WH-001,Return,4525
INV-00000484,2025-04-30,MAT-003,WH-002,Sales,4848
INV-00000485,2026-02-27,MAT-006,WH-002,Purchase,3767
INV-00000486,2025-08-13,MAT-008,WH-001,Sales,132
INV-00000487,2026-05-27,MAT-003,WH-002,Sales,3088
INV-00000488,2025-03-04,MAT-001,WH-002,Adjustment,211
INV-00000489,2025-01-24,MAT-004,WH-003,Purchase,4733
INV-00000490,2025-04-19,MAT-002,WH-003,Production Consumption,3725
INV-00000491,2026-07-22,MAT-004,WH-001,Return,1712
INV-00000492,2025-06-06,MAT-010,WH-003,Production Consumption,59
INV-00000493,2026-04-16,MAT-003,WH-001,Purchase,4676
INV-00000494,2025-07-03,MAT-002,WH-002,Purchase,57
INV-00000495,2025-05-15,MAT-005,WH-002,Purchase,2909
INV-00000496,2025-10-06,MAT-003,WH-001,Sales,4881
INV-00000497,2026-08-25,MAT-009,WH-001,Return,1701
INV-00000498,2025-02-17,MAT-005,WH-001,Production Consumption,947
INV-00000499,2025-10-10,MAT-007,WH-003,Production Consumption,3171
INV-00000500,2025-02-13,MAT-006,WH-001,Production Consumption,1281
INV-00000501,2026-08-05,MAT-010,WH-001,Sales,2548
INV-00000502,2025-02-28,MAT-002,WH-001,Purchase,251
INV-00000503,2025-02-14,MAT-006,WH-003,Adjustment,2721
INV-00000504,2026-05-07,MAT-008,WH-002,Return,1121
INV-00000505,2025-11-28,MAT-001,WH-003,Sales,4566
INV-00000506,2024-11-09,MAT-001,WH-002,Production Consumption,3131
INV-00000507,2024-11-11,MAT-008,WH-003,Sales,3219
INV-00000508,2026-08-12,MAT-006,WH-002,Sales,3480
INV-00000509,2025-11-20,MAT-003,WH-003,Purchase,3477
INV-00000510,2024-12-15,MAT-002,WH-001,Purchase,344
INV-00000511,2025-05-29,MAT-003,WH-003,Adjustment,359
INV-00000512,2025-08-11,MAT-002,WH-003,Adjustment,2549
INV-00000513,2025-03-23,MAT-001,WH-002,Purchase,2697
INV-00000514,2026-06-07,MAT-008,WH-001,Sales,3692
INV-00000515,2025-04-24,MAT-007,WH-003,Purchase,2682
INV-00000516,2025-10-31,MAT-009,WH-002,Sales,3212
INV-00000517,2026-03-04,MAT-004,WH-001,Return,2132
INV-00000518,2025-01-12,MAT-001,WH-003,Sales,4502
INV-00000519,2025-09-06,MAT-005,WH-003,Adjustment,522
INV-00000520,2025-03-29,MAT-004,WH-003,Adjustment,3675
INV-00000521,2026-06-19,MAT-009,WH-003,Sales,4868
INV-00000522,2024-12-18,MAT-007,WH-002,Sales,3342
INV-00000523,2025-11-23,MAT-008,WH-002,Production Consumption,3398
INV-00000524,2026-03-15,MAT-001,WH-002,Sales,4274
INV-00000525,2025-04-21,MAT-001,WH-001,Return,875
INV-00000526,2024-09-02,MAT-006,WH-002,Production Consumption,2416
INV-00000527,2026-04-27,MAT-010,WH-001,Sales,759
INV-00000528,2026-01-20,MAT-008,WH-003,Adjustment,2382
INV-00000529,2026-02-01,MAT-007,WH-001,Sales,4283
INV-00000530,2025-02-25,MAT-009,WH-003,Return,1433
INV-00000531,2025-06-11,MAT-001,WH-002,Purchase,2281
INV-00000532,2024-09-19,MAT-001,WH-002,Purchase,2969
INV-00000533,2026-05-19,MAT-010,WH-002,Return,3392
INV-00000534,2025-04-02,MAT-006,WH-002,Sales,3232
INV-00000535,2025-02-25,MAT-010,WH-003,Return,1332
INV-00000536,2026-04-03,MAT-005,WH-002,Sales,3497
INV-00000537,2026-02-08,MAT-009,WH-003,Adjustment,4649
INV-00000538,2026-05-07,MAT-003,WH-001,Production Consumption,1130
INV-00000539,2024-12-31,MAT-008,WH-001,Sales,2220
INV-00000540,2025-01-27,MAT-008,WH-001,Production Consumption,4867
INV-00000541,2026-06-16,MAT-002,WH-002,Adjustment,1114
INV-00000542,2026-01-31,MAT-010,WH-002,Production Consumption,936
INV-00000543,2025-03-16,MAT-009,WH-001,Production Consumption,4769
INV-00000544,2026-04-20,MAT-004,WH-003,Return,3361
INV-00000545,2024-11-19,MAT-004,WH-003,Adjustment,3012
INV-00000546,2025-01-18,MAT-006,WH-001,Return,4218
INV-00000547,2025-04-06,MAT-006,WH-001,Return,2456
INV-00000548,2026-02-21,MAT-010,WH-002,Purchase,4429
INV-00000549,2024-12-24,MAT-003,WH-003,Sales,3514
INV-00000550,2026-05-26,MAT-008,WH-003,Return,1102
INV-00000551,2026-01-15,MAT-007,WH-002,Production Consumption,2564
INV-00000552,2026-02-17,MAT-001,WH-003,Sales,3372
INV-00000553,2025-01-30,MAT-002,WH-003,Production Consumption,910
INV-00000554,2026-07-07,MAT-008,WH-001,Production Consumption,1952
INV-00000555,2025-01-31,MAT-010,WH-001,Adjustment,1530
INV-00000556,2026-02-18,MAT-007,WH-001,Production Consumption,1319
INV-00000557,2024-12-15,MAT-006,WH-003,Adjustment,3945
INV-00000558,2025-10-26,MAT-008,WH-003,Production Consumption,1555
INV-00000559,2024-08-28,MAT-007,WH-003,Production Consumption,2536
INV-00000560,2025-08-06,MAT-001,WH-003,Sales,2157
INV-00000561,2024-10-28,MAT-006,WH-003,Return,3256
INV-00000562,2025-10-10,MAT-005,WH-003,Production Consumption,2895
INV-00000563,2024-10-02,MAT-008,WH-003,Sales,2799
INV-00000564,2024-11-27,MAT-004,WH-001,Return,1335
INV-00000565,2025-01-07,MAT-010,WH-003,Return,3134
INV-00000566,2025-09-05,MAT-006,WH-003,Sales,1630
INV-00000567,2025-08-08,MAT-008,WH-002,Adjustment,4867
INV-00000568,2024-10-24,MAT-010,WH-003,Sales,2164
INV-00000569,2025-07-25,MAT-006,WH-001,Adjustment,4354
INV-00000570,2025-11-17,MAT-008,WH-002,Sales,609
INV-00000571,2026-05-25,MAT-001,WH-001,Sales,810
INV-00000572,2025-07-21,MAT-003,WH-003,Sales,895
INV-00000573,2025-05-30,MAT-005,WH-001,Return,2067
INV-00000574,2025-10-17,MAT-008,WH-002,Adjustment,2071
INV-00000575,2024-08-31,MAT-007,WH-003,Production Consumption,2526
INV-00000576,2025-04-14,MAT-003,WH-001,Purchase,2230
INV-00000577,2026-01-03,MAT-001,WH-002,Return,1255
INV-00000578,2025-09-09,MAT-010,WH-003,Production Consumption,4533
INV-00000579,2026-02-07,MAT-009,WH-001,Sales,185
INV-00000580,2024-11-18,MAT-008,WH-001,Return,4728
INV-00000581,2026-08-19,MAT-007,WH-002,Sales,4367
INV-00000582,2025-02-08,MAT-003,WH-001,Production Consumption,1531
INV-00000583,2025-12-09,MAT-004,WH-002,Adjustment,2398
INV-00000584,2025-05-19,MAT-010,WH-001,Purchase,3346
INV-00000585,2024-12-14,MAT-006,WH-001,Return,4051
INV-00000586,2025-01-04,MAT-004,WH-001,Purchase,939
INV-00000587,2025-02-25,MAT-007,WH-001,Return,651
INV-00000588,2025-02-11,MAT-002,WH-003,Sales,1944
INV-00000589,2025-02-10,MAT-001,WH-003,Purchase,126
INV-00000590,2025-04-17,MAT-004,WH-002,Production Consumption,1413
INV-00000591,2025-03-04,MAT-008,WH-002,Purchase,3075
INV-00000592,2025-03-25,MAT-004,WH-002,Purchase,4265
INV-00000593,2024-11-24,MAT-006,WH-002,Sales,2616
INV-00000594,2025-08-11,MAT-002,WH-002,Purchase,4953
INV-00000595,2025-03-18,MAT-003,WH-003,Return,1089
INV-00000596,2025-04-01,MAT-008,WH-003,Sales,1139
INV-00000597,2024-10-06,MAT-008,WH-002,Adjustment,1577
INV-00000598,2026-02-18,MAT-002,WH-002,Production Consumption,876
INV-00000599,2024-09-16,MAT-002,WH-002,Return,3983
INV-00000600,2024-12-24,MAT-004,WH-001,Return,2010
INV-00000601,2025-07-17,MAT-009,WH-002,Sales,4922
INV-00000602,2026-03-07,MAT-009,WH-002,Purchase,4060
INV-00000603,2026-02-07,MAT-006,WH-002,Production Consumption,25
INV-00000604,2025-10-26,MAT-002,WH-001,Production Consumption,411
INV-00000605,2025-12-31,MAT-010,WH-001,Adjustment,1870
INV-00000606,2025-07-23,MAT-001,WH-001,Purchase,1501
INV-00000607,2025-01-01,MAT-009,WH-002,Adjustment,2354
INV-00000608,2026-04-26,MAT-010,WH-003,Adjustment,1921
INV-00000609,2025-01-05,MAT-008,WH-002,Adjustment,1497
INV-00000610,2026-05-26,MAT-008,WH-001,Production Consumption,1331
INV-00000611,2025-10-24,MAT-003,WH-002,Production Consumption,3872
INV-00000612,2025-10-07,MAT-003,WH-002,Purchase,3186
INV-00000613,2025-03-10,MAT-001,WH-002,Return,1394
INV-00000614,2025-03-10,MAT-010,WH-002,Purchase,3028
INV-00000615,2026-01-13,MAT-001,WH-002,Purchase,3151
INV-00000616,2025-02-27,MAT-002,WH-003,Production Consumption,1520
INV-00000617,2025-08-11,MAT-002,WH-003,Purchase,2860
INV-00000618,2025-11-02,MAT-002,WH-001,Purchase,4000
INV-00000619,2026-02-02,MAT-001,WH-003,Return,2844
INV-00000620,2026-03-30,MAT-006,WH-002,Sales,2170
INV-00000621,2024-08-29,MAT-003,WH-002,Production Consumption,1614
INV-00000622,2024-11-30,MAT-006,WH-003,Sales,1472
INV-00000623,2026-02-27,MAT-008,WH-002,Adjustment,2032
INV-00000624,2024-09-11,MAT-002,WH-001,Adjustment,622
INV-00000625,2025-09-09,MAT-006,WH-002,Adjustment,4280
INV-00000626,2025-11-07,MAT-001,WH-002,Adjustment,2837
INV-00000627,2026-03-01,MAT-007,WH-001,Adjustment,4715
INV-00000628,2025-07-01,MAT-007,WH-003,Return,4585
INV-00000629,2025-04-04,MAT-005,WH-002,Adjustment,4788
INV-00000630,2024-12-24,MAT-009,WH-002,Sales,3486
INV-00000631,2025-11-24,MAT-003,WH-001,Sales,1844
INV-00000632,2026-07-08,MAT-002,WH-002,Adjustment,3744
INV-00000633,2025-10-20,MAT-007,WH-001,Purchase,4450
INV-00000634,2024-11-01,MAT-010,WH-003,Adjustment,2684
INV-00000635,2024-11-01,MAT-008,WH-003,Adjustment,1064
INV-00000636,2025-05-04,MAT-001,WH-002,Return,4138
INV-00000637,2025-03-08,MAT-006,WH-001,Return,3607
INV-00000638,2024-12-20,MAT-006,WH-001,Return,1155
INV-00000639,2026-07-13,MAT-008,WH-003,Production Consumption,871
INV-00000640,2025-08-20,MAT-002,WH-001,Adjustment,4747
INV-00000641,2025-06-06,MAT-002,WH-003,Return,2084
INV-00000642,2024-11-30,MAT-007,WH-002,Sales,2694
INV-00000643,2026-01-24,MAT-009,WH-002,Return,3276
INV-00000644,2025-03-17,MAT-001,WH-003,Sales,4533
INV-00000645,2024-09-22,MAT-001,WH-003,Adjustment,1403
INV-00000646,2025-11-26,MAT-007,WH-002,Sales,4191
INV-00000647,2026-04-09,MAT-003,WH-003,Sales,805
INV-00000648,2026-04-08,MAT-009,WH-001,Sales,1611
INV-00000649,2025-09-30,MAT-009,WH-002,Sales,97
INV-00000650,2025-03-31,MAT-002,WH-002,Purchase,3857
INV-00000651,2025-07-22,MAT-008,WH-003,Return,4885
INV-00000652,2025-07-02,MAT-010,WH-001,Sales,2565
INV-00000653,2026-03-06,MAT-009,WH-003,Purchase,3306
INV-00000654,2025-06-23,MAT-008,WH-003,Sales,829
INV-00000655,2025-11-21,MAT-006,WH-003,Return,4413
INV-00000656,2026-08-10,MAT-001,WH-001,Adjustment,3130
INV-00000657,2024-10-20,MAT-004,WH-003,Production Consumption,3422
INV-00000658,2024-10-04,MAT-008,WH-002,Return,4045
INV-00000659,2024-11-23,MAT-002,WH-002,Sales,4340
INV-00000660,2025-08-28,MAT-005,WH-001,Adjustment,1062
INV-00000661,2025-05-23,MAT-001,WH-001,Return,3021
INV-00000662,2025-08-19,MAT-005,WH-003,Adjustment,4655
INV-00000663,2025-06-04,MAT-002,WH-001,Purchase,2672
INV-00000664,2025-09-13,MAT-009,WH-002,Return,3543
INV-00000665,2025-03-01,MAT-008,WH-003,Adjustment,1635
INV-00000666,2026-05-11,MAT-001,WH-003,Purchase,3125
INV-00000667,2024-09-24,MAT-005,WH-001,Purchase,66
INV-00000668,2025-04-03,MAT-008,WH-001,Purchase,4405
INV-00000669,2025-06-09,MAT-007,WH-001,Production Consumption,3204
INV-00000670,2024-10-27,MAT-005,WH-001,Sales,2257
INV-00000671,2025-07-25,MAT-009,WH-002,Sales,3515
INV-00000672,2024-11-21,MAT-003,WH-001,Return,424
INV-00000673,2025-05-18,MAT-004,WH-001,Sales,2488
INV-00000674,2025-05-26,MAT-003,WH-002,Adjustment,1932
INV-00000675,2026-07-16,MAT-010,WH-003,Adjustment,1880
INV-00000676,2025-12-09,MAT-007,WH-003,Adjustment,1180
INV-00000677,2025-09-16,MAT-010,WH-002,Production Consumption,693
INV-00000678,2026-05-18,MAT-006,WH-003,Production Consumption,2785
INV-00000679,2026-05-10,MAT-002,WH-001,Purchase,4633
INV-00000680,2024-12-12,MAT-005,WH-001,Production Consumption,4429
INV-00000681,2024-09-09,MAT-003,WH-003,Sales,318
INV-00000682,2025-12-23,MAT-004,WH-001,Return,3735
INV-00000683,2025-03-31,MAT-005,WH-001,Adjustment,1698
INV-00000684,2024-12-14,MAT-005,WH-003,Adjustment,3052
INV-00000685,2025-01-27,MAT-008,WH-001,Adjustment,2988
INV-00000686,2024-10-06,MAT-009,WH-002,Production Consumption,4380
INV-00000687,2025-07-25,MAT-003,WH-002,Adjustment,3201
INV-00000688,2024-11-23,MAT-001,WH-002,Purchase,1690
INV-00000689,2025-03-22,MAT-001,WH-003,Production Consumption,2179
INV-00000690,2025-12-26,MAT-010,WH-003,Return,4716
INV-00000691,2026-04-04,MAT-007,WH-001,Purchase,712
INV-00000692,2026-03-15,MAT-003,WH-002,Return,3145
INV-00000693,2024-08-29,MAT-010,WH-002,Sales,1174
INV-00000694,2026-08-01,MAT-002,WH-002,Adjustment,1714
INV-00000695,2026-04-27,MAT-010,WH-002,Return,2185
INV-00000696,2025-06-23,MAT-002,WH-001,Production Consumption,4363
INV-00000697,2024-10-09,MAT-007,WH-003,Adjustment,14
INV-00000698,2025-11-09,MAT-007,WH-002,Sales,2036
INV-00000699,2025-10-03,MAT-004,WH-003,Purchase,4911
INV-00000700,2025-04-07,MAT-009,WH-002,Return,2909
INV-00000701,2025-10-23,MAT-002,WH-002,Adjustment,2887
INV-00000702,2026-05-31,MAT-001,WH-003,Sales,256
INV-00000703,2025-12-13,MAT-007,WH-003,Production Consumption,3087
INV-00000704,2025-05-14,MAT-001,WH-003,Return,3858
INV-00000705,2025-09-17,MAT-009,WH-001,Adjustment,1839
INV-00000706,2025-12-16,MAT-007,WH-001,Purchase,1387
INV-00000707,2025-04-11,MAT-004,WH-001,Purchase,4048
INV-00000708,2025-03-26,MAT-005,WH-002,Adjustment,2227
INV-00000709,2025-02-03,MAT-002,WH-002,Production Consumption,1255
INV-00000710,2026-06-03,MAT-001,WH-001,Adjustment,4452
INV-00000711,2025-10-01,MAT-004,WH-001,Production Consumption,2082
INV-00000712,2026-03-05,MAT-004,WH-002,Production Consumption,1371
INV-00000713,2026-04-30,MAT-009,WH-002,Return,1895
INV-00000714,2026-02-21,MAT-005,WH-003,Adjustment,1277
INV-00000715,2025-03-05,MAT-007,WH-003,Production Consumption,3893
INV-00000716,2025-01-08,MAT-006,WH-002,Adjustment,1360
INV-00000717,2025-04-26,MAT-006,WH-001,Purchase,4959
INV-00000718,2025-11-23,MAT-007,WH-003,Adjustment,3519
INV-00000719,2025-10-07,MAT-008,WH-001,Return,756
INV-00000720,2024-09-14,MAT-008,WH-003,Purchase,2980
INV-00000721,2025-11-12,MAT-009,WH-001,Purchase,385
INV-00000722,2025-12-22,MAT-005,WH-003,Sales,1228
INV-00000723,2025-06-24,MAT-001,WH-003,Production Consumption,1232
INV-00000724,2025-06-08,MAT-007,WH-002,Sales,1604
INV-00000725,2026-02-02,MAT-009,WH-002,Sales,418
INV-00000726,2026-08-18,MAT-006,WH-002,Purchase,1849
INV-00000727,2026-07-15,MAT-008,WH-003,Adjustment,61
INV-00000728,2024-12-21,MAT-001,WH-002,Adjustment,3150
INV-00000729,2026-06-20,MAT-003,WH-001,Adjustment,4810
INV-00000730,2025-05-12,MAT-007,WH-002,Purchase,4389
INV-00000731,2024-12-06,MAT-008,WH-001,Purchase,3095
INV-00000732,2024-08-26,MAT-008,WH-002,Return,178
INV-00000733,2026-07-05,MAT-006,WH-001,Production Consumption,649
INV-00000734,2026-01-10,MAT-002,WH-001,Return,2182
INV-00000735,2025-02-28,MAT-005,WH-001,Return,753
INV-00000736,2025-12-16,MAT-001,WH-003,Purchase,4053
INV-00000737,2025-11-08,MAT-005,WH-002,Purchase,3245
INV-00000738,2025-10-13,MAT-005,WH-003,Sales,3335
INV-00000739,2026-04-27,MAT-006,WH-001,Production Consumption,3075
INV-00000740,2025-07-20,MAT-001,WH-003,Return,3382
INV-00000741,2025-12-06,MAT-007,WH-003,Return,3081
INV-00000742,2026-01-27,MAT-002,WH-003,Production Consumption,507
INV-00000743,2026-01-18,MAT-008,WH-002,Return,2007
INV-00000744,2025-07-08,MAT-009,WH-003,Production Consumption,840
INV-00000745,2025-07-31,MAT-007,WH-001,Sales,4641
INV-00000746,2025-01-12,MAT-006,WH-003,Purchase,3377
INV-00000747,2026-01-12,MAT-009,WH-002,Adjustment,4532
INV-00000748,2026-08-18,MAT-008,WH-001,Return,4231
INV-00000749,2025-01-15,MAT-007,WH-003,Purchase,909
INV-00000750,2025-04-12,MAT-006,WH-001,Production Consumption,3386
INV-00000751,2024-08-29,MAT-009,WH-003,Production Consumption,848
INV-00000752,2025-04-04,MAT-008,WH-002,Sales,526
INV-00000753,2026-04-08,MAT-008,WH-001,Return,637
INV-00000754,2026-01-16,MAT-010,WH-002,Purchase,3393
INV-00000755,2025-10-07,MAT-010,WH-002,Adjustment,4568
INV-00000756,2025-10-06,MAT-001,WH-001,Return,3326
INV-00000757,2026-04-02,MAT-002,WH-001,Return,4433
INV-00000758,2026-08-03,MAT-002,WH-003,Adjustment,2377
INV-00000759,2026-01-12,MAT-007,WH-002,Return,2312
INV-00000760,2024-11-18,MAT-004,WH-003,Sales,3524
INV-00000761,2026-06-06,MAT-006,WH-001,Purchase,4184
INV-00000762,2024-10-23,MAT-004,WH-002,Sales,3712
INV-00000763,2026-02-21,MAT-001,WH-002,Adjustment,3967
INV-00000764,2025-10-09,MAT-001,WH-002,Production Consumption,1338
INV-00000765,2025-09-02,MAT-009,WH-001,Purchase,4462
INV-00000766,2025-05-26,MAT-002,WH-002,Return,4782
INV-00000767,2025-10-12,MAT-004,WH-003,Purchase,4675
INV-00000768,2025-02-11,MAT-005,WH-002,Purchase,2475
INV-00000769,2025-02-02,MAT-010,WH-002,Production Consumption,4284
INV-00000770,2025-09-30,MAT-003,WH-001,Sales,3717
INV-00000771,2026-01-06,MAT-007,WH-001,Purchase,2031
INV-00000772,2025-09-30,MAT-010,WH-002,Purchase,269
INV-00000773,2025-03-21,MAT-005,WH-001,Return,808
INV-00000774,2025-10-08,MAT-009,WH-001,Sales,3254
INV-00000775,2026-01-29,MAT-003,WH-003,Adjustment,1547
INV-00000776,2026-05-10,MAT-007,WH-001,Adjustment,561
INV-00000777,2025-07-23,MAT-009,WH-002,Adjustment,3709
INV-00000778,2024-09-03,MAT-004,WH-002,Return,2982
INV-00000779,2026-02-22,MAT-001,WH-001,Production Consumption,4249
INV-00000780,2025-08-18,MAT-001,WH-002,Purchase,1883
INV-00000781,2025-06-02,MAT-006,WH-002,Sales,358
INV-00000782,2026-02-05,MAT-002,WH-001,Return,2538
INV-00000783,2026-07-14,MAT-002,WH-001,Sales,4286
INV-00000784,2025-05-28,MAT-007,WH-002,Sales,722
INV-00000785,2026-02-26,MAT-007,WH-002,Return,3339
INV-00000786,2024-12-06,MAT-010,WH-001,Production Consumption,2228
INV-00000787,2025-06-09,MAT-003,WH-002,Production Consumption,4580
INV-00000788,2024-10-11,MAT-008,WH-002,Production Consumption,4760
INV-00000789,2026-06-01,MAT-009,WH-001,Purchase,3882
INV-00000790,2025-06-04,MAT-001,WH-002,Sales,3990
INV-00000791,2025-08-31,MAT-002,WH-001,Adjustment,2987
INV-00000792,2026-03-31,MAT-008,WH-002,Return,917
INV-00000793,2024-12-28,MAT-006,WH-003,Production Consumption,1043
INV-00000794,2025-12-06,MAT-006,WH-003,Production Consumption,4400
INV-00000795,2024-10-22,MAT-004,WH-003,Return,2866
INV-00000796,2025-12-10,MAT-005,WH-002,Purchase,2935
INV-00000797,2024-10-20,MAT-001,WH-002,Purchase,4217
INV-00000798,2024-11-20,MAT-006,WH-001,Adjustment,4291
INV-00000799,2025-06-09,MAT-008,WH-001,Return,1026
INV-00000800,2025-05-08,MAT-008,WH-001,Adjustment,2381
INV-00000801,2024-10-04,MAT-002,WH-002,Return,4939
INV-00000802,2026-07-30,MAT-003,WH-003,Return,1476
INV-00000803,2026-06-16,MAT-001,WH-002,Production Consumption,1324
INV-00000804,2025-11-11,MAT-007,WH-003,Return,489
INV-00000805,2024-12-28,MAT-006,WH-002,Sales,893
INV-00000806,2026-01-31,MAT-005,WH-002,Adjustment,3868
INV-00000807,2024-12-20,MAT-006,WH-002,Sales,3134
INV-00000808,2025-06-08,MAT-003,WH-001,Production Consumption,4432
INV-00000809,2024-10-21,MAT-001,WH-002,Return,866
INV-00000810,2024-09-30,MAT-008,WH-002,Adjustment,2855
INV-00000811,2025-12-10,MAT-003,WH-002,Sales,4519
INV-00000812,2025-02-23,MAT-005,WH-002,Sales,1061
INV-00000813,2025-11-26,MAT-008,WH-002,Sales,2062
INV-00000814,2025-09-28,MAT-008,WH-003,Sales,4525
INV-00000815,2024-09-09,MAT-001,WH-001,Adjustment,639
INV-00000816,2025-03-20,MAT-007,WH-001,Sales,237
INV-00000817,2024-12-11,MAT-006,WH-003,Production Consumption,2193
INV-00000818,2025-04-10,MAT-009,WH-001,Production Consumption,1181
INV-00000819,2025-03-20,MAT-004,WH-001,Production Consumption,225
INV-00000820,2025-09-03,MAT-001,WH-001,Return,2079
INV-00000821,2025-03-03,MAT-004,WH-002,Adjustment,761
INV-00000822,2025-12-30,MAT-009,WH-001,Purchase,4460
